id,nombre,precio_bs,imagen,url,categoria_id,categoria_slug
652417,ENJUAGUE BUCAL LISTERINE ORIGINAL 500ML,"Bs. 9.406,58",https://pccentro.net.ve/img/s/5/8/7/3/7/58737-large_default.webp,/producto/cuidado-personal/cuidado-bucal/652417/listerine-original-x-500-cc,4366,cuidado-personal/cuidado-bucal
242561,HILO DENTAL x 50 METROS XPERIAN MEDICAL,"Bs. 3.923,65",https://pccentro.net.ve/img/s/7/6/1/7/7/76177-large_default.webp,/producto/cuidado-personal/cuidado-bucal/242561/hilo-dental-xperian-60und,4366,cuidado-personal/cuidado-bucal
243360,CREMA DENTAL ENCIA DIAMOND 120GR GALACTIC,"Bs. 2.245,72",https://pccentro.net.ve/img/s/2/2/7/9/3/22793-large_default.webp,/producto/cuidado-personal/cuidado-bucal/243360/limp-encia-diamond-120gr,4366,cuidado-personal/cuidado-bucal
386481,CREMA DENTAL TRIPLE ACCION EXTRA BLANCURA X 75 ML COLGATE,"Bs. 3.347,39",https://pccentro.net.ve/img/s/3/1/4/6/2/31462-large_default.webp,/producto/cuidado-personal/cuidado-bucal/386481/colgate-crema-d-triple-accion-xtra-blancura-x-75ml,4366,cuidado-personal/cuidado-bucal
386483,CEPILLO DENTAL COLGATE 360 LUMINOUS WHITE X2 UNIDADES COLGATE PALMOLIVE,"Bs. 7.720,18",https://pccentro.net.ve/img/s/5/8/2/8/4/58284-large_default.webp,/producto/cuidado-personal/cuidado-bucal/386483/cepillo-colgate-white-medio-x-2-unid,4366,cuidado-personal/cuidado-bucal
386683,CEPILLO DENTAL COLGATE TWITER FRESH 2 PACK DE 2 UNIDADES COLGATE PALMOLIVE COMPANY,"Bs. 2.347,41",https://pccentro.net.ve/img/s/5/9/0/0/0/59000-large_default.webp,/producto/cuidado-personal/cuidado-bucal/386683/cepillo-dental-colgate-twiter-fresh-2-pack,4366,cuidado-personal/cuidado-bucal
386943,ENJUAGUE BUCAL COLGATE TOTAL12  ENCIAS REFORZADAS 250ML COLGATE PALMOLIVE COMPANY,"Bs. 3.211,80",https://pccentro.net.ve/img/s/8/2/5/5/1/82551-large_default.webp,/producto/cuidado-personal/cuidado-bucal/386943/enj-buc-colgate-total-12-en-ref-x-250ml-colgate,4366,cuidado-personal/cuidado-bucal
389624,ENJUAGUE BUCAL COLGATE PLAX ICE X 1 LT COLGATE PALMOLIVE COMPANY,"Bs. 11.618,40",https://pccentro.net.ve/img/s/8/2/5/4/7/82547-large_default.webp,/producto/cuidado-personal/cuidado-bucal/389624/enj-bucal-colgate-plax-ice-x-1-lt-colgate,4366,cuidado-personal/cuidado-bucal
651056,ENJUAGUE BUCAL PERIOZAHN MANTENIMIENTO X500ML ZAHN,"Bs. 5.254,13",https://pccentro.net.ve/img/s/7/6/7/7/2/76772-large_default.webp,/producto/cuidado-personal/cuidado-bucal/651056/enjuague-bucal-periozahn-mantenimiento-500ml-vargas,4366,cuidado-personal/cuidado-bucal
651061,ENJUAGUE BUCAL ZAHN ORIGINAL 250ML,"Bs. 2.771,13",https://pccentro.net.ve/img/s/8/2/5/5/0/82550-large_default.webp,/producto/cuidado-personal/cuidado-bucal/651061/enjuague-bucal-zahn-original-250ml-vargas,4366,cuidado-personal/cuidado-bucal
652312,CREMA DENTAL SENSITIVE PRO ALIVIO PARA LAS ENCÍAS  X 140 ML COLGATE,"Bs. 5.389,72",https://pccentro.net.ve/img/s/7/5/1/4/1/75141-large_default.webp,/producto/cuidado-personal/cuidado-bucal/652312/crema-dental-colgate-sens-pro-a-enc-x-140-ml,4366,cuidado-personal/cuidado-bucal
242379,ENJUAGUE BUCAL COLGATE PLAX ICE INFITY X 250ML COLGATE PALMOLIVE COMPANY,"Bs. 4.635,50",https://pccentro.net.ve/img/s/1/7/7/9/7/17797-large_default.webp,/producto/cuidado-personal/cuidado-bucal/242379/colgate-ice-infinity-enjuague-bucal-250ml-sillaca,4366,cuidado-personal/cuidado-bucal
330068,CEPILLO DENTAL COLGATE NIÑOS MINIONS X1 UNIDAD COLGATE PALMOLIVE COMPANY,"Bs. 2.737,23",https://pccentro.net.ve/img/s/3/9/5/6/6/39566-large_default.webp,/producto/cuidado-personal/cuidado-bucal/330068/cep-dental-colgate-kids-minions-x1-2,4366,cuidado-personal/cuidado-bucal
668518,Crema dental CLASSIC,"Bs. 1.618,61",https://pccentro.net.ve/img/s/2/7/8/8/8/27888-large_default.webp,/producto/cuidado-personal/cuidado-bucal/668518/crema-dental-galactic-classic-anti-caries-180gr,4366,cuidado-personal/cuidado-bucal
375804,CREMA DENTAL COLGATE LUMINOUS WHITE CARBON ACTIVO 75ML COLGATE PALMOLIVE COMPANY,"Bs. 3.805,01",https://pccentro.net.ve/img/s/4/4/0/8/1/44081-large_default.webp,/producto/cuidado-personal/cuidado-bucal/375804/crem-dent-colgate-lum-wh-carbon-act-75ml,4366,cuidado-personal/cuidado-bucal
375874,ENJUAGUE BUCAL COLGATE PLAX KIDS PERSONAJES DE MINIONS +6 TUTTI FRUTTI 250ML COLGATE PALMOLIVE COMPA,"Bs. 4.415,16",https://pccentro.net.ve/img/s/8/2/5/4/8/82548-large_default.webp,/producto/cuidado-personal/cuidado-bucal/375874/plax-e-b-ice-kids-250ml,4366,cuidado-personal/cuidado-bucal
389620,CREMA DENTAL LUMINOUS WHITE LOVERS 70GR COLGATE,"Bs. 8.152,37",https://pccentro.net.ve/img/s/8/2/5/2/6/82526-large_default.webp,/producto/cuidado-personal/cuidado-bucal/389620/crema-dental-colgate-lumin-wh-lovers-x-70g-colgate,4366,cuidado-personal/cuidado-bucal
651057,"ENJUAGUE BUCAL PERIOZAHN ALIENTO FRESCO 500ML LABORATORIOS ZAHN,C.A.","Bs. 4.889,73",https://pccentro.net.ve/img/s/7/6/7/7/1/76771-large_default.webp,/producto/cuidado-personal/cuidado-bucal/651057/enjuague-bucal-periozahn-aliento-fresco-500ml-vargas,4366,cuidado-personal/cuidado-bucal
668510,CREMA DENTAL ORAL-B ENCIAS DETOX ANTI SARRO X102GR P&G POLAR,"Bs. 5.237,18",https://pccentro.net.ve/img/s/8/2/5/2/2/82522-large_default.webp,/producto/cuidado-personal/cuidado-bucal/668510/crema-dental-oral-b-encias-detox-anti-sarro-102gr-pg-polar,4366,cuidado-personal/cuidado-bucal
320850,ENJUAGUE BUCAL COLGATE PLAX KIDS MINIONS TUTTI FRUTTI X 250ML COLGATE PA;MOLIVE COMPANY,"Bs. 3.660,94",https://pccentro.net.ve/img/s/3/7/0/6/1/37061-large_default.webp,/producto/cuidado-personal/cuidado-bucal/320850/colgate-enj-bucal-plax-kids-minions-x-250ml-1,4366,cuidado-personal/cuidado-bucal
239063,CREMA DENTAL ENCÍA ULTRA MINT X 120GR GALACTIC,"Bs. 2.025,38",https://pccentro.net.ve/img/s/8/2/5/4/9/82549-large_default.webp,/producto/cuidado-personal/cuidado-bucal/239063/limp-encia-u-mint-120gala,4366,cuidado-personal/cuidado-bucal
320471,CEPILLO DENTAL COLGATE SLIM SOFT BLACK X1 UNIDAD COLGATE PALMOLIVE COMPANY,"Bs. 4.898,20",https://pccentro.net.ve/img/s/7/3/1/8/4/73184-large_default.webp,/producto/cuidado-personal/cuidado-bucal/320471/cep-dental-colgate-slim-soft-black-x1-und-2,4366,cuidado-personal/cuidado-bucal
654991,CEPILLO DENTAL TIKA NIÑO/NIÑA X1 UNIDAD DORCO,"Bs. 296,60",https://pccentro.net.ve/img/s/2/6/9/3/9/26939-large_default.webp,/producto/cuidado-personal/cuidado-bucal/654991/cepillo-dental-tika-nino-nina-x1-unid,4366,cuidado-personal/cuidado-bucal
673814,ENJUAGUE BUCAL LISTERINE ORIGINAL 250ML,"Bs. 4.923,63",https://pccentro.net.ve/img/s/6/5/7/9/5/65795-large_default.webp,/producto/cuidado-personal/cuidado-bucal/673814/listerine-original-x-250-ml,4366,cuidado-personal/cuidado-bucal
