proveedor,descripcion,codigo,codigo_aux,costo_usd,producto_id_bd,nombre_producto_bd,precio_final_usd,estado,motivo
drovencentro,CANULA NASAL PEDIATRICO PRIMA SALUD,7596466000027       ,PRIMA-SALUD C.A.,3.08,,,,sin_match,sin_candidato
drovencentro,CAPTOPRIL 25 MG 30TAB KIMICEG,7592616761046       ,"LABORATORIOS  KIMICEG, C.A.",3.21,2497,CAPTOPRIL 25 mg TABLETAS,5.35,matched,score=0.941
drovencentro,CAPTOPRIL 25MG 10BLT 10TAB BALAXI,8906101701827       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",4.01,,,,sin_match,sin_candidato
drovencentro,CAPTOPRIL 25MG 20TAB KIMICEG,7592616576145       ,"LABORATORIOS  KIMICEG, C.A.",2.43,2497,CAPTOPRIL 25 mg TABLETAS,4.05,matched,score=0.902
drovencentro,CAPTOPRIL 25MG 20TAB LA SANTE,7703763100194       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",2.89,,,,sin_match,sin_candidato
drovencentro,CAPTOPRIL 25MG 30COMP GENVEN,7591585370167       ,"LABORATORIOS LETI,S.A.V",3.98,2190,CAPTOPRIL 25 mg COMPRIMIDOS,6.63,matched,score=0.884
drovencentro,CAPTOPRIL 50MG  10TAB KMPLUS,6942189304248       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",0.83,,,,sin_match,sin_candidato
drovencentro,CAPTOPRIL 50MG 10BLT 10TAB  BALAXI,8906101702565       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",5.73,,,,sin_match,sin_candidato
drovencentro,CAPTOPRIL 50MG 30TAB CALOX,7591519051292       ,"CALOX INTERNATIONAL,C.A.",3.61,2161,CAPTOPRIL 50 mg TABLETAS,6.02,matched,score=0.904
drovencentro,CARBAMAZEPINA 200MG  10TAB ARTE MEDICO,8908009796233       ,"DISTRIBUIDORA ARTE MEDICO, C.A.",2.26,,,,sin_match,sin_candidato
drovencentro,CARBAMAZEPINA 200MG  10TAB KMPLUS,6942189530265       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",1.77,,,,sin_match,sin_candidato
drovencentro,CARBAMAZEPINA 200MG  10TAB PROGRETAZ DROVENCA,8904306503512       ,"CASA DE REPRESENTACION, DROGUERIA DROVENCA C.A.",1.9,,,,sin_match,sin_candidato
drovencentro,CARBAMAZEPINA 200MG  20TAB FARMAMED,8908020242788       ,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",2.19,,,,sin_match,sin_candidato
drovencentro,CARBAMAZEPINA 200MG 20TAB DAC55,7598578000063       ,"MEDICAMENTOS DAC 55, C.A.",3.63,,,,sin_match,sin_candidato
drovencentro,CARBAMAZEPINA 200MG 30BLT 10TAB MULTIPACK LAPROFF,7703038050124       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",96.34,,,,sin_match,sin_candidato
drovencentro,CARBAMAZEPINA 200MG 30COMP LETI,7591585278265       ,"LABORATORIOS LETI,S.A.V",6.14,3943,CARBAMAZEPINA 200 mg COMPRIMIDOS RECUBIERTOS DE LIBERACION CONTROLADA,10.23,matched,score=0.866
drovencentro,CARBAMAZEPINA 200MG 30TAB ANGELUS,7598176000243       ,"INVERSIONES ANGELUS HEALTH, C.A",3.74,,,,sin_match,sin_candidato
drovencentro,CARBAMAZEPINA 400MG 30TAB ANGELUS,7598176000786       ,"INVERSIONES ANGELUS HEALTH, C.A",7.65,,,,sin_match,sin_candidato
drovencentro,"CARBATIL 12,5MG 10TAB BIOTECH",7591243807974       ,"BIOTECH LABORATORIOS, C.A",1.98,3163,"CARBATIL 12,5 mg TABLETAS",3.3,matched,score=0.922
drovencentro,CARBETAL 16MG 30TAB COFASA,7591818000441       ,"LABORATORIO COFASA, S.A.",3.5,6544,CARBETAL 16 mg TABLETAS,5.83,matched,score=0.900
drovencentro,CARBETAL 8MG 30TAB COFASA,7591818000434       ,"LABORATORIO COFASA, S.A.",2.64,6543,CARBETAL 8 mg TABLETAS,4.4,matched,score=0.908
drovencentro,CARBIOLOL 25MG 30TAB CARVEDILOL BIOMERCY,8904210808086       ,"BIOMERCY GROUP, C.A",3.57,,,,sin_match,sin_candidato
drovencentro,CARBOCERO  60CAPS HERBAPLANT,7592710005589       ,LABORATORIOS HERBAPLANT C.A.,9.31,,,,sin_match,sin_candidato
drovencentro,CARBONATO DE LITIO 300MG 20CAP BIOTECH,7591243807868       ,"BIOTECH LABORATORIOS, C.A",3.54,3040,CARBONATO DE LITIO 300 mg CAPSULAS,5.9,matched,score=0.936
drovencentro,CARBONATO DE LITIO 300MG 20CAP FARMAMED,8908020242795       ,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",2.34,,,,sin_match,sin_candidato
drovencentro,CARBOXYMETIL CELLULOSSE 0.5% 5ML SOL OFT  ZIEL PHARMA,0796554976082       ,"GLOBAL MEDICAL SUPPLY, C.A.",2.56,,,,sin_match,sin_candidato
drovencentro,CARDELIX 16  16MG  28TAB REC ANDILAB,8901463211069       ,"MVGA, C.A. (Andilab)",3.84,,,,sin_match,sin_candidato
drovencentro,CARDELIX 8 8MG  28TAB REC ANDILAB,8901463211052       ,"MVGA, C.A. (Andilab)",3.12,,,,sin_match,sin_candidato
drovencentro,"CARDELIX HCT 16MG/12,5MG 28TAB REC ANDILAB",8901463211076       ,"MVGA, C.A. (Andilab)",6.4,,,,sin_match,sin_candidato
drovencentro,CARDIMAR 90CAPS ARCOIRIS,7592946000341       ,ARCO IRIS LABORATORIO C.A,11.45,,,,sin_match,sin_candidato
drovencentro,CARDIPIRINA 80 MG X 30 CAPS,7592349930962       ,"LABORATORIOS VARGAS, S.A",2.13,2954,CARDIPIRINA 80 mg CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,3.55,matched,score=0.783
drovencentro,CARDO LECHOZO 370MG  30CAPS HERBAPLANT,7592710003769       ,LABORATORIOS HERBAPLANT C.A.,6.7,,,,sin_match,sin_candidato
drovencentro,CARDO LECHOZO 370MG  60CAPS HERBAPLANT,7592710000416       ,LABORATORIOS HERBAPLANT C.A.,9.31,,,,sin_match,sin_candidato
drovencentro,CAREFREE DIARIA 100UNID  DIVAR,7790010616751       ,DIVAR. C.A.,9.12,,,,sin_match,sin_candidato
drovencentro,CAREFREE PROTEC C/PERFUM 15UNID  DIVAR,7702031500605       ,DIVAR. C.A.,1.94,,,,sin_match,sin_candidato
drovencentro,CARIBAN 10MG/10MG 30COMP ENT LETI,7591585111050       ,"LABORATORIOS LETI,S.A.V",13.26,,,,sin_match,sin_candidato
drovencentro,CARICEL 2MG/30MCG 21COMP REC LETI,7591585110114       ,"LABORATORIOS LETI,S.A.V",19.52,5956,"CARICEL 2 mg - 0,02 mg COMPRIMIDOS RECUBIERTOS",32.53,matched,score=0.703
drovencentro,"CARLETOP 12,5MG 30COMP FC PHARMA",7593090002519       ,LABORATORIOS FC PHARMA C.A.,4.83,,,,sin_match,sin_candidato
drovencentro,"CARLETOP 6,25MG 30COMP FC PHARMA",7593090002502       ,LABORATORIOS FC PHARMA C.A.,4.39,,,,sin_match,sin_candidato
drovencentro,CARLEUNI 25MG/250MG 30TAB CARB/LEVOD UNIPHARMA,7598852001816       ,"LABORATORIO  UNIPHARMA, C.A.",10.62,,,,sin_match,sin_candidato
drovencentro,CARMIN 28 COMPRIMIDOS DESOGESTREL,7730564139023       ,"CASA DE REPRESENTACION ARO, S.A.",10.37,,,,sin_match,sin_candidato
drovencentro,CARNISIN 1GR/10ML S/AZUCAR SOL ORAL120ML GENVEN,7591585212320       ,"LABORATORIOS LETI,S.A.V",5.76,4571,CARNISIN 1 g / 10 mL SOLUCION ORAL LIBRE DE AZUCAR,9.6,matched,score=0.901
drovencentro,"CARVEDIL 12,5MG 30TAB BEHRENS",7592637007741       ,"LABORATORIO BEHRENS , C.A.",5.17,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 14TAB REC CALOX",7591519007053       ,"CALOX INTERNATIONAL,C.A.",2.86,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 15COMP LETI",7591585475640       ,"LABORATORIOS LETI,S.A.V",3.07,2939,"CARVEDILOL 12,5 mg COMPRIMIDOS",5.12,matched,score=0.922
drovencentro,"CARVEDILOL 12,5MG 28TAB REC.CALOX",7591519001198       ,"CALOX INTERNATIONAL,C.A.",5.44,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 30COMP GENFAR",7705959881221       ,"CASA DE REPRESENTACIONES FARMACEUTICAS CCM,C.A",4.72,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 30COMP LETI",7591585375643       ,"LABORATORIOS LETI,S.A.V",5.38,2939,"CARVEDILOL 12,5 mg COMPRIMIDOS",8.97,matched,score=0.922
drovencentro,"CARVEDILOL 12,5MG 30TAB ALESS",7597758000473       ,ALESS PHARMACEUTICALS CA,2.78,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 30TAB LA SANTE",7703763576586       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",5.03,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 30TR KIMICEG",7592616576732       ,"LABORATORIOS  KIMICEG, C.A.",4.13,3615,"CARVEDILOL 12,5 mg TABLETAS RECUBIERTAS",6.88,matched,score=0.923
drovencentro,"CARVEDILOL 12,5MGS  30TAB PHARMARIS",7593352000079       ,"LABORATORIO PHARMARIS VENEZUELA, C.A",2.45,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 12.5MG  30COMP ZUZU,7599608000701       ,"LABORATORIOS ZUZU, CA",5.6,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 12.5MG  30TAB DISTRILAB,7598252101666       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",4.15,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 12.5MG 20TAB KIMICEG,7592616576626       ,"LABORATORIOS  KIMICEG, C.A.",2.9,3615,"CARVEDILOL 12,5 mg TABLETAS RECUBIERTAS",4.83,matched,score=0.928
drovencentro,CARVEDILOL 12.5MG 30TAB ANGELUS,7598176000267       ,"INVERSIONES ANGELUS HEALTH, C.A",3.98,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 25MG 14 TAB OB MEDICAL,8906143191815       ,OB MEDICAL C.A,4.45,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 25MG 14TAB CALOX,7591519007640       ,"CALOX INTERNATIONAL,C.A.",4.18,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 25MG 20TAB KIMICEG,7592616576657       ,"LABORATORIOS  KIMICEG, C.A.",4.49,4863,CARVEDILOL 25 mg TABLETAS RECUBIERTAS,7.48,matched,score=0.902
drovencentro,CARVEDILOL 25MG 28TAB REC CALOX,7591519001204       ,"CALOX INTERNATIONAL,C.A.",9.1,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 25MG 30TR KIMICEG,7592616576664       ,"LABORATORIOS  KIMICEG, C.A.",6.93,4863,CARVEDILOL 25 mg TABLETAS RECUBIERTAS,11.55,matched,score=0.896
drovencentro,"CARVEDILOL 6,25 MG  30 TABL BLUE MEDICAL",7598127001626       ,REPRESENTACIONES BLUE MEDICAL TRADE C.A.,2,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 6,25MG  30COMP  LETI",7591585375636       ,"LABORATORIOS LETI,S.A.V",4.56,3923,"CARVEDILOL 6,25 mg COMPRIMIDOS",7.6,matched,score=0.715
drovencentro,"CARVEDILOL 6,25MG 14TAB CALOX",7591519007633       ,"CALOX INTERNATIONAL,C.A.",2.7,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 6,25MG 15COMP LETI",7591585475633       ,"LABORATORIOS LETI,S.A.V",2.49,3923,"CARVEDILOL 6,25 mg COMPRIMIDOS",4.15,matched,score=0.915
drovencentro,"CARVEDILOL 6,25MG 20COMP SPEFAR",7590027002208       ,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",3.41,3967,"CARVEDILOL 6,25 mg COMPRIMIDOS",5.68,matched,score=0.911
drovencentro,"CARVEDILOL 6,25MG 28TAB CALOX",7591519001174       ,"CALOX INTERNATIONAL,C.A.",4.91,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 6,25MG 30TAB LA SANTE",7703763712724       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",5.1,,,,sin_match,sin_candidato
drovencentro,"CARVEDILOL 6,25MG 30TR  KIMICEG",7592616576718       ,"LABORATORIOS  KIMICEG, C.A.",3.74,3616,"CARVEDILOL 6,25 mg TABLETAS RECUBIERTAS",6.23,matched,score=0.916
drovencentro,"CARVEDILOL 6,25MGS  30TAB PHARMARIS",7593352000086       ,"LABORATORIO PHARMARIS VENEZUELA, C.A",2.05,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 6.25MG  30COMP ZUZU,7599608000718       ,"LABORATORIOS ZUZU, CA",6.77,,,,sin_match,sin_candidato
drovencentro,CARVEDILOL 6.25MG 20TAB KIMICEG,7592616576619       ,"LABORATORIOS  KIMICEG, C.A.",2.5,3616,"CARVEDILOL 6,25 mg TABLETAS RECUBIERTAS",4.17,matched,score=0.921
drovencentro,CARVIX 30CAPS BLANDAS VIVAX,7592432009728       ,"CALOX INTERNATIONAL,C.A.",8.38,,,,sin_match,sin_candidato
drovencentro,CASCARA SAGRADA 300MG  30CAPS NATURISTIK,0799192573033       ,INVERSIONES LINOFLAX C.A,5.51,,,,sin_match,sin_candidato
drovencentro,CASCARA SAGRADA 300MG  60CAPS NATURAL P,7592430000178       ,"LABORATORIO NATURAL PREMIUM, C.A.",5.29,,,,sin_match,sin_candidato
drovencentro,CASCARA SAGRADA 450MG 100CAP NOW,733739046208        ,"NOW DE VENEZUELA, C.A.",15.94,,,,sin_match,sin_candidato
drovencentro,CASTAÑO DE INDIA 300MG 30CAPS NATURISTIK,799192573040        ,INVERSIONES LINOFLAX C.A,6.05,,,,sin_match,sin_candidato
drovencentro,CASTAÑO DE INDIA 60CAPS ARCOIRIS,7592946007104       ,ARCO IRIS LABORATORIO C.A,12.18,,,,sin_match,sin_candidato
drovencentro,CASTAÑO DE INDIAS 450MG 60CAPS HERBAPLANT,7592710000454       ,LABORATORIOS HERBAPLANT C.A.,9.31,,,,sin_match,sin_candidato
drovencentro,CASTAÑO DE INDIAS 450MG 60CAPS WALIFE,7592710004520       ,"WALIFE NUTRITION, C.A.",7.88,,,,sin_match,sin_candidato
drovencentro,CASTAÑO DE INDIAS 70CAPS ABEJITA,7597134002121       ,FABIO MEJIA OSPINA  (LABORATORIO LA ABEJITA),8.26,,,,sin_match,sin_candidato
drovencentro,CATETER INTRAVENOSO 20G 50UND VIPSALUD,736372544209        ,"VIPSALUD 2022, C.A",29.54,,,,sin_match,sin_candidato
drovencentro,CAVIDAGEL 30G 1 TUBO,6223003736996       ,GENIA CARE C.A.,7.39,,,,sin_match,sin_candidato
drovencentro,CAVIDAGEL15G /1TUBO,6223003736989       ,GENIA CARE C.A.,3.9,,,,sin_match,sin_candidato
drovencentro,CEBION MAST TROP 500MG 12TAB SOBRE,7702418004887       ,LABORATORIOS FARMA S.A,2.07,,,,sin_match,sin_candidato
drovencentro,CEDOKID 250MG/5ML SUSP ORAL 60MÑ CEFADROXILO TIARES,199284125407        ,"COMERCIALIZADORA TIARES, C.A",3.05,,,,sin_match,sin_candidato
drovencentro,CEDROX 500MG 10 CAP CEFADROXILO FC PHARMA,7593090002137       ,LABORATORIOS FC PHARMA C.A.,4.26,,,,sin_match,sin_candidato
drovencentro,CEDROXYL 500MG 10TAB CEFADRO ZUZU,7599608000732       ,"LABORATORIOS ZUZU, CA",4.43,,,,sin_match,sin_candidato
drovencentro,CEFADROXAN 500MG  10CAPS CEFADROXILO BLUE MEDICAL,7598127002289       ,REPRESENTACIONES BLUE MEDICAL TRADE C.A.,5.2,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 250MG/5ML P/P SUSP 60ML CALOX MCK,7591519003208       ,"CALOX INTERNATIONAL,C.A.",5.76,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 250MG/5ML SUSP ORAL 60ML UNIDROXY,7598852001410       ,"LABORATORIO  UNIPHARMA, C.A.",3.45,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500 MG10 TAB FARMAMED,8906082150645       ,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",2.81,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG  10CAP BIO DE VZLA,7599704000230       ,"BIO DE VENEZUELA, C.A.",3.22,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10 CAP DISTRILAB,7598252101123       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",5.65,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10 CAPS QUIM-FAR,7598484001239       ,"LABORATORIO QUIM-FAR, C.A",2.98,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10 TAB MEDICAL GROUP,0736372722270       ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",4.76,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10CAPS 10BLISTER BIO DE VZLA,7599704000063       ,"BIO DE VENEZUELA, C.A.",29.34,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10CAPS ANGELUS,7598176000380       ,"INVERSIONES ANGELUS HEALTH, C.A",4.52,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10CAPS BUKA,675696259997        ,LABORATORIOS BUKA C.A.,3.48,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10CAPS GENVEN,7591585470225       ,"LABORATORIOS LETI,S.A.V",6.01,2377,CEFADROXILO 500 mg CAPSULAS,10.02,matched,score=0.897
drovencentro,CEFADROXILO 500MG 10TAB  PRISMADROX DROVENCA,8904306503161       ,"CASA DE REPRESENTACION, DROGUERIA DROVENCA C.A.",3.7,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10TAB KMPLUS,6921875010786       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",4.72,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10TAB UNIDROXY,7598852000314       ,"LABORATORIO  UNIPHARMA, C.A.",4.14,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 10TAB.DAC 55,7598578000070       ,"MEDICAMENTOS DAC 55, C.A.",4.19,,,,sin_match,sin_candidato
drovencentro,CEFADROXILO 500MG 12CAPS ALESS,7597758000237       ,ALESS PHARMACEUTICALS CA,3.46,,,,sin_match,sin_candidato
drovencentro,CEFALEXINA  500MG  10TAB BUKA,021241259248        ,LABORATORIOS BUKA C.A.,4.3,,,,sin_match,sin_candidato
drovencentro,CEFALEXINA 125MG/5ML SUSP 60ML  KMPLUS,6942189530210       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",3.58,,,,sin_match,sin_candidato
drovencentro,CEFALEXINA 250MG/5ML P/P SUSP ORAL  60ML UNIPHARMA,7598852001656       ,"LABORATORIO  UNIPHARMA, C.A.",5.08,,,,sin_match,sin_candidato
drovencentro,CEFALEXINA 500MG 10BLT 10TAB LAPROFF,7703038612636       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",51.9,,,,sin_match,sin_candidato
drovencentro,CEFALOTINA 1G P/P SOL INY 10 AMP DISTRILAB,7598252001515       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",54.75,,,,sin_match,sin_candidato
drovencentro,CEFAZOLINA 1G P/P  SOL INY 10 AMP DISTRILAB,7598252001546       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",58.58,,,,sin_match,sin_candidato
drovencentro,CEFIPLUS 15%/4% 40G CREMA VAG  DOLLDER,7592803004086       ,ESPECIALIDADES DOLLDER CA,8.89,,,,sin_match,sin_candidato
drovencentro,CEFIXIMA 100MG 5ML POLVO P/SUSP 60ML DAC55,7598578000704       ,"MEDICAMENTOS DAC 55, C.A.",3.05,,,,sin_match,sin_candidato
drovencentro,CEFIXIMA 100MG/5ML 60ML POLVO P/SUSP  BLUE MEDICAL,7598127000773       ,REPRESENTACIONES BLUE MEDICAL TRADE C.A.,3.6,,,,sin_match,sin_candidato
drovencentro,CEFIXIMA 100MG/5ML POLVO P/SUSP 30 ML ZAKI,7597533001015       ,"CASA DE REPRESENTACION ZAKI, C.A.",3.2,,,,sin_match,sin_candidato
drovencentro,CEFIXIMA 100MG/5ML POLVO P/SUSP 60ML GENVEN,7591585176202       ,"LABORATORIOS LETI,S.A.V",18.87,4801,CEFIXIMA 100 mg / 5 mL POLVO PARA SUSPENSION ORAL,31.45,matched,score=0.918
drovencentro,CEFIXIMA 100MG/5ML SUSP 60ML DISTRILAB,7598252101017       ,"CASA DE REPRESENTACION DISTRILAB, C.A.",4.14,,,,sin_match,sin_candidato
drovencentro,CEFIXIMA 400MG  10TAB DISPERSABLES QUIMFAR,7598484000126       ,"LABORATORIO QUIM-FAR, C.A",7.09,,,,sin_match,sin_candidato
drovencentro,CEFIXIMA 400MG 5CAP GENVEN,7591585172228       ,"LABORATORIOS LETI,S.A.V",21.76,4900,CEFIXIMA 400 mg CAPSULAS,36.27,matched,score=0.899
drovencentro,CEFONAX 250MG/5ML P/P SOL ORAL 60ML ELMOR,7591062012320       ,LABORATORIOS ELMOR S.A.,5.13,,,,sin_match,sin_candidato
drovencentro,CEFONAX 500MG 16CAPS ELMOR,7591062112242       ,LABORATORIOS ELMOR S.A.,7.31,,,,sin_match,sin_candidato
drovencentro,CEFOTAS 250MG/5ML POLVO PARA SUSP ORAL100ML,7703281021353       ,"MEGALABS VZL, C.A.",7.09,,,,sin_match,sin_candidato
drovencentro,CEFOTAS 500MG 20CAPS,7703281021346       ,"MEGALABS VZL, C.A.",9.47,,,,sin_match,sin_candidato
drovencentro,CEFTAZIDIMA 1GR I.M/I.V AMP RONAMEDIC,7598295000094       ,"CASA DE REPRESENTACION RONAMEDIC, C.A",3.77,,,,sin_match,sin_candidato
drovencentro,CEFTRIAXONA 1GR AMP VITALIS,7707236122171       ,"PHARMASTERIL, C.A.",3.32,,,,sin_match,sin_candidato
drovencentro,CEFiXIMA 100MG/5ML SUSP 60ML ZUZU,7599608000763       ,"LABORATORIOS ZUZU, CA",1.48,,,,sin_match,sin_candidato
drovencentro,CELAY 5MG/5ML SOL ORAL 100ML COFASA,7591818215050       ,"LABORATORIO COFASA, S.A.",2.49,4455,CELAY 5 mg / 5 mL SOLUCION ORAL,4.15,matched,score=0.927
drovencentro,CELECOXIB 200 MG 10 CAPS.VINCENTI,8904187859432       ,"VINCENTI INTERNACIONAL, C.A",8.55,,,,sin_match,sin_candidato
drovencentro,"CELESTREN 0,075MG  28TAB TIARES",8904250535454       ,"COMERCIALIZADORA TIARES, C.A",8.34,,,,sin_match,sin_candidato
drovencentro,CENTAB-BETA 30TAB PHARMATECH,7597189000080       ,"GRUPO PHARMATECH, C.A.",6.13,,,,sin_match,sin_candidato
drovencentro,CENTELLA ASIATICA 450MG  30CAPS HERBAPLANT,7592710003820       ,LABORATORIOS HERBAPLANT C.A.,7.53,,,,sin_match,sin_candidato
drovencentro,CENTELLA ASIATICA 450MG  60CAPS HERBAPLANT,7592710000461       ,LABORATORIOS HERBAPLANT C.A.,9.31,,,,sin_match,sin_candidato
drovencentro,CENTELLA ASIATICA 500MG 60CAPS WALIFE,7592710004506       ,"WALIFE NUTRITION, C.A.",8.5,,,,sin_match,sin_candidato
drovencentro,CENTELLA ASIATICA 60TAB FITOSANA,7599700000166       ,ALIMENTOS NUTRACEUTICOS FITOSANA C.A.,7.24,,,,sin_match,sin_candidato
drovencentro,CENTELLA ASIATICA GOTU KOLA 500MG  10CAPS  BLISTER NATURAL SYSTEMS,646824203014        ,"CORPORACION EMCETA, C.A",3.26,,,,sin_match,sin_candidato
drovencentro,CENTELLA ASIATICA PLUS 30TAB VAL,644197336148        ,"NATURAL NUTRITION CENTER, C.A.",11.35,,,,sin_match,sin_candidato
drovencentro,CENTELLALAB  70CAPS ABEJITA,7597134000691       ,FABIO MEJIA OSPINA  (LABORATORIO LA ABEJITA),8.28,,,,sin_match,sin_candidato
drovencentro,CENTELLASAN 90CAPS ARCOIRIS,7592946005704       ,ARCO IRIS LABORATORIO C.A,12.8,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT HOMBRE 30TAB ALESS,7597758001241       ,ALESS PHARMACEUTICALS CA,6.74,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT HOMBRE 60TAB ALESS,7597758001166       ,ALESS PHARMACEUTICALS CA,11.93,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT HOMBRE SILVER  30TAB ALESS,7597758001258       ,ALESS PHARMACEUTICALS CA,7.99,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT HOMBRE SILVER  60TAB ALESS,7597758001173       ,ALESS PHARMACEUTICALS CA,13.59,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT MUJER  30TAB ALESS,7597758001227       ,ALESS PHARMACEUTICALS CA,6.86,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT MUJER  60TAB ALESS,7597758001142       ,ALESS PHARMACEUTICALS CA,12.24,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT MUJER SILVER 30TAB ALESS,7597758001234       ,ALESS PHARMACEUTICALS CA,8.13,,,,sin_match,sin_candidato
drovencentro,CENTRAVIT MUJER SILVER 60TAB ALESS,7597758001159       ,ALESS PHARMACEUTICALS CA,13.8,,,,sin_match,sin_candidato
drovencentro,CENTRUNEX  60TAB FITOSANA,7599700001040       ,ALIMENTOS NUTRACEUTICOS FITOSANA C.A.,7.97,,,,sin_match,sin_candidato
drovencentro,CENTRUNEX WOMAN 60TAB FITOSANA,7599700001538       ,ALIMENTOS NUTRACEUTICOS FITOSANA C.A.,7.97,,,,sin_match,sin_candidato
drovencentro,CEPILLO DENTAL ADVANCED MED C/SURTIDOS 12UND RECARE,17595337002532      ,"RECARE VENEZUELA, C.A",9.84,,,,sin_match,sin_candidato
drovencentro,CEPILLO DENTAL CLASICO SUAVE C/SURTIDOS 12UND RECARE,17595337003614      ,"RECARE VENEZUELA, C.A",9.57,,,,sin_match,sin_candidato
drovencentro,CEPILLO DENTAL HEROE JUNIOR C/SURTIDOS 12UND RECARE,17595337003805      ,"RECARE VENEZUELA, C.A",10.63,,,,sin_match,sin_candidato
drovencentro,CEPILLO DENTAL KIDS MONSTER SUAVE C/SURTIDOS 12UND RECARE,17595337002563      ,"RECARE VENEZUELA, C.A",9.44,,,,sin_match,sin_candidato
drovencentro,CEPILLO DENTAL KIDS RAINBOW SUAVE 12UND RECARE,17595337003829      ,"RECARE VENEZUELA, C.A",10.9,,,,sin_match,sin_candidato
drovencentro,CEPILLO DENTAL KIDS T-REX SUAVE 12UND RECARE,17595337003812      ,"RECARE VENEZUELA, C.A",10.9,,,,sin_match,sin_candidato
drovencentro,CEPILLO DENTAL NEON MEDIO C/SURTIDOS 12UND RECARE,17595337002556      ,"RECARE VENEZUELA, C.A",10.1,,,,sin_match,sin_candidato
drovencentro,CERAGESTREL 75MG 28TAB DESOGESTREL,7598852000994       ,"LABORATORIO  UNIPHARMA, C.A.",7.74,,,,sin_match,sin_candidato
drovencentro,CERCIORAT 0.75MG  2COMP  EXELTIS,7804656600095       ,"CASA DE REPRESENTACIONES FARMACEUTICAS CCM,C.A",5.23,,,,sin_match,sin_candidato
