proveedor,descripcion,codigo,codigo_aux,costo_usd,producto_id_bd,nombre_producto_bd,precio_final_usd,estado,motivo
cobeca,APIXABAN TAB 5MG X60 CCM,53607,7702605885855,32.21,6580,APIBLOTAN 5mg TABLETAS RECUBIERTAS,53.68,matched,score=0.870
cobeca,APLACAL TAB MAST 750MG BAN X80 TARRO,52504,7592601000433,13.61,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST 750MG FRAM DISPX120 MEY,21597,7592601000020,72.34,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST 750MG FRAMB X80 TARRO,52827,7592601000440,13.61,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST 750MG MAND DISPX120 MEY,21599,7592601000037,72.34,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST 750MG MANDA X10 MEY,21598,7592601303169,9.36,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST 750MG MANDA X80 TARRO,52828,7592601000457,13.61,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST 750MG MENTA X80 TARRO,52503,7592601000464,13.61,5369,APLACAL 750 mg TABLETAS MASTICABLES SABOR A MENTA,22.68,matched,score=0.614
cobeca,APLACAL TAB MAST 750MG SURT X80 SIEG,53180,7592601000563,13.61,6244,APLACAL 750 mg TABLETAS MASTICABLES SABORES SURTIDOS,22.68,matched,score=0.631
cobeca,APLACAL TAB MAST BAN 750MG DISP 30X4 MEY,21595,7592601000013,72.34,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST BAN 750MG X10 MEY,21594,7592601303176,9.36,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST MENT 750MG DISPX120 MEY,21601,7592601000044,72.34,,,,sin_match,score_bajo
cobeca,APLACAL TAB MAST MENTA 750MG X10 MEY,21600,7592601303152,9.36,5369,APLACAL 750 mg TABLETAS MASTICABLES SABOR A MENTA,15.6,matched,score=0.662
cobeca,APLEXIL TAB REC 550MG X10 COFA,53335,7591818716670,3.27,,,,sin_match,score_bajo
cobeca,APLICADOR C/ALGODON PLUSMEDIC X100,50097,7597467002386,2.08,,,,sin_match,no farmaco
cobeca,APOSITO ABSOCL DRES CLORH 10 X 12CM X25,27171,6223004862205,12.12,,,,sin_match,no farmaco
cobeca,APOSITO BRIUTCARE CIRCULARES X100,23636,0742033994696,6.97,,,,sin_match,no farmaco
cobeca,APOSITO BRIUTCARE CLAS X20,23635,742033994689,2.7,,,,sin_match,no farmaco
cobeca,APOSITO BRIUTCARE FLEXIBLES X20,23638,0742033994726,2.7,,,,sin_match,no farmaco
cobeca,APOSITO BRIUTCARE KIDS X20,23640,0742033994719,2.7,,,,sin_match,no farmaco
cobeca,APOSITO BRIUTCARE MIX X20,23639,742033994702,2.7,,,,sin_match,no farmaco
cobeca,APOSITO BRIUTCARE TRANSP X20,23637,0742033994733,2.7,,,,sin_match,no farmaco
cobeca,APOSITO ESTERIL NANOSKIN 10 X 10CM X5,27176,7598595000015,107.31,,,,sin_match,no farmaco
cobeca,APOSITO PHARMA ALFI F 10CM X 10CM X10,27149,6223004861185,56.38,,,,sin_match,no farmaco
cobeca,APOSITO PHARMA ALFI F 10CM X 20CM X10,27148,6223004861604,81.76,,,,sin_match,no farmaco
cobeca,APOSITO PHARMACOLL AG 10CM X 10CM X 10,29906,7594001564966,73.19,,,,sin_match,no farmaco
cobeca,APOSITO PHARMAP FRAME STYLE 7 X 9CM X20,27158,7594001563907,29.38,,,,sin_match,no farmaco
cobeca,"APOSITO PHARMAP FRAME STYLE 8,5CM X20",27159,7594001563914,37.6,,,,sin_match,no farmaco
cobeca,"APOSITO PHARMAP PED 5CM X 5,7CM X20",27157,7594001563891,22.31,,,,sin_match,score_bajo
cobeca,APRESTO NIAGARA SPRAY HEAVY 567G,29062,17500081507,7.42,,,,sin_match,no farmaco
cobeca,APRESTO NIAGARA SPRAY LAVANDA 567G,29060,17500081255,10.5,,,,sin_match,no farmaco
cobeca,APRESTO NIAGARA SPRAY ORIG 567G,29063,17500081200,8.69,,,,sin_match,no farmaco
cobeca,APRIX CAP BLD 125MG X10 PLN,50995,7592348202510,5.97,,,,sin_match,score_bajo
cobeca,APROVEL COMP REC 150MG X28 CLX,93574,7706263001657,40.26,,,,sin_match,score_bajo
cobeca,APYRENE CAP BLD 650MG X10 FC,8363,7593090000034,3.43,,,,sin_match,sin_candidato
cobeca,AQUATOP CREM REST INTENSIVA X 250G,29564,7703281002024,38.31,,,,sin_match,sin_candidato
cobeca,AQUATOP LIMP LIQ PH 5.5 X 400ML,29563,7703281020257,25.71,,,,sin_match,no farmaco
cobeca,"ARANDA CAP 2,5MG/50MG X10 FAR",27227,7591821210707,3.77,4079,"ARANDA 2,5 mg - 50 mg CAPSULAS",6.28,matched,score=0.663
cobeca,"ARANDA CAP 2,5MG/50MG X30 FAR",11633,7591821904385,10.49,4079,"ARANDA 2,5 mg - 50 mg CAPSULAS",17.48,matched,score=0.663
cobeca,ARANDA CAP 5MG/100MG X10 FAR,28186,7591821210714,4.58,4080,ARANDA 5 mg - 100 mg CAPSULAS,7.63,matched,score=0.676
cobeca,ARBIXIL JBE AD 120ML MEY,10142,7592601100126,13.77,,,,sin_match,score_bajo
cobeca,ARBIXIL JBE PED 120ML MEY,10141,7592601100638,12.52,,,,sin_match,score_bajo
cobeca,"ARBIXIL SOL GTS PED 7,5MG/5MCG 15ML MEY",3798,7592601100683,7.36,,,,sin_match,score_bajo
cobeca,ARCILLA P/MODELAR CRAYOLA,51966,071662003005,8.25,,,,sin_match,no farmaco
cobeca,ARCOVAL TAB 60MG X10 VLM,52031,7591020009690,5.71,5088,ARCOVAL 60 mg TABLETAS RECUBIERTAS,9.52,matched,score=0.689
cobeca,ARCOVAL TAB 90MG X10 VLM,52032,7591020009706,8.18,5089,ARCOVAL 90 mg TABLETAS RECUBIERTAS,13.63,matched,score=0.689
cobeca,ARENA P/GATOS KATTY CAT 3KG,50788,659525512897,2.13,,,,sin_match,no farmaco
cobeca,ARENA P/GATOS KATTY CAT 5KG,50789,5901234123457,3.54,,,,sin_match,no farmaco
cobeca,ARESAN TAB 40MG X30 BIOTECH,19968,7591243802115,17.96,4959,ARESAN 20 mg TABLETAS RECUBIERTAS,29.93,matched,score=0.734
cobeca,ARESAN TAB REC 20MG X10 BIOT,51009,7591243802085,5.51,4959,ARESAN 20 mg TABLETAS RECUBIERTAS,9.18,matched,score=0.684
cobeca,ARESAN TAB REC 20MG X30 BIOTECH,22093,7591243802092,11.01,4959,ARESAN 20 mg TABLETAS RECUBIERTAS,18.35,matched,score=0.684
cobeca,ARESAN TAB REC 40MG X10 BIOT,13808,7591243802108,8.09,,,,sin_match,score_bajo
cobeca,ARIPIPRAZOL TAB DESINT 10MGX10 CR MT,27119,8904278588258,5.88,,,,sin_match,score_bajo
cobeca,ARMONYL TAB REC DIA X20 PLN,52078,7800004509225,6.01,,,,sin_match,score_bajo
cobeca,ARMONYL TAB REC NOCH X20 PLN,52079,7800004000258,6.88,,,,sin_match,sin_candidato
cobeca,ARNICA D6 GLOBULOS 30G SANAV,54159,7593533001116,7.16,,,,sin_match,no farmaco
cobeca,ARNICA FC AER ORIGINAL X 75G,30198,7593090002731,7.26,,,,sin_match,sin_candidato
cobeca,ARNICA FC FORTE GEL MANGO 250G FC,15024,7593090000799,5.44,,,,sin_match,score_bajo
cobeca,ARNICA FC FORTE GEL ROLL ON MANGO 90G FC,14137,7593090000676,3.38,,,,sin_match,score_bajo
cobeca,ARNICA FC GEL CORP PLUS 250G FC,16662,7593090000218,5.68,,,,sin_match,sin_candidato
cobeca,ARNICA FC GEL ROLL ON 90G FC,98652,7593090000058,3.34,,,,sin_match,sin_candidato
cobeca,ARNICA FC GEL ROLL ON TERMOACT 90G FC,16485,7593090000706,3.48,,,,sin_match,sin_candidato
cobeca,ARNICA GEL 250G FC,15023,7593090000775,5.88,,,,sin_match,sin_candidato
cobeca,ARNICA GEL 80G IND COR,15728,7591404002200,5.77,,,,sin_match,score_bajo
cobeca,ARNICA GEL ROLL ON 60G IND COR,15732,7591404002545,4.95,,,,sin_match,score_bajo
cobeca,ARNICA GEL ROLL ON MENTOL 45G RECETT,26375,7594001452072,2.74,,,,sin_match,score_bajo
cobeca,ARNICA GTS 30ML RECETT,20893,7594001450757,2.54,,,,sin_match,sin_candidato
cobeca,ARNICA GTS 60ML RECETT,20894,7594001450764,3.26,,,,sin_match,sin_candidato
cobeca,ARNICA PMDA 60G RECETT,14406,7594001451358,6.29,,,,sin_match,no farmaco
cobeca,AROMAT MOSQUITAN ADH FAMILY X24,50791,8027808000904,4.32,,,,sin_match,no farmaco
cobeca,AROMAT MOSQUITAN ADH NIÑO X24,50793,8027808000911,4.32,,,,sin_match,no farmaco
cobeca,AROMAT MOSQUITAN STICKERS X30,50794,8027808002175,3.25,,,,sin_match,no farmaco
cobeca,ARTENOLOL TAB 100MG X30 RNV,19753,7592806133066,5.86,2020,ARTENOLOL 100 mg TABLETAS,9.77,matched,score=0.844
cobeca,ARTHROCURE PVO P/SOL SOB 10G X 30,29040,8436567242386,48.78,,,,sin_match,sin_candidato
cobeca,ARTOZ TAB REC 10MG X30 ARVEST,53531,8906188190439,10.3,,,,sin_match,sin_candidato
cobeca,ARTROSAN CAP X60 WALF,28366,7592710004629,11.99,,,,sin_match,sin_candidato
cobeca,ARUDIL TAB 15MG X10 FAR,19965,7591821210011,6.46,5090,ARUDIL 15 mg TABLETAS RECUBIERTAS,10.77,matched,score=0.653
cobeca,ARUDIL TAB 15MG X30 FAR,19966,7591821210561,22.34,5090,ARUDIL 15 mg TABLETAS RECUBIERTAS,37.23,matched,score=0.653
cobeca,ARUDIL TAB REC 10MG X10 FAR,25506,7591821210424,4.7,,,,sin_match,score_bajo
cobeca,ARUDIL TAB REC 10MG X30 FAR,25514,7591821210660,11.81,,,,sin_match,score_bajo
cobeca,ARUDIL TAB REC 20MG X10 FAR,19058,7591821210028,8.25,,,,sin_match,score_bajo
cobeca,ARUDIL TAB REC 20MG X30 FAR,19059,7591821210578,24.25,,,,sin_match,score_bajo
cobeca,ASAPROL COMP 81MG X100 LETI,9092,7591585261236,9.91,3043,ASAPROL 81 mg COMPRIMIDOS ENTERICOS,16.52,matched,score=0.859
cobeca,ASAPROL COMP 81MG X40 LETI,99232,7591585561237,4.29,3043,ASAPROL 81 mg COMPRIMIDOS ENTERICOS,7.15,matched,score=0.859
cobeca,ASARAP COM 10MG X 30,30076,7591585213358,24.46,5276,ASARAP 10 mg COMPRIMIDOS RECUBIERTOS,40.77,matched,score=0.666
cobeca,ASARAP COMP/REC 15 MG X 30,30307,7591585213334,33.84,,,,sin_match,score_bajo
cobeca,ASARAP COMP/REC 20 MG X 30,50067,7591585213341,34.97,,,,sin_match,score_bajo
cobeca,ASCAFYL GRAG X10 MEY,260,7592601100140,4.74,,,,sin_match,score_bajo
cobeca,ASCAFYL PLUS TAB X10 MEY,588,7592601100676,5.42,1823,ASCAFYL TABLETAS RECUBIERTAS,9.03,matched,score=0.702
cobeca,ASCAFYL-SC GTS 15ML MEY,13120,7592601301776,6.43,,,,sin_match,score_bajo
cobeca,ASHWAGANDHA CAP 450MG X30 HERB,28308,7592710002892,10.66,,,,sin_match,sin_candidato
cobeca,ASHWAGANDHA CAP 450MG X60 HERB,28307,7592710002885,14.06,,,,sin_match,sin_candidato
cobeca,ASHWAGANDHA CAP 500MG X30 LINOF,53580,0799192573026,8.06,,,,sin_match,sin_candidato
cobeca,ASPIANDEX TAB REC 81MG X30 PLX,52971,7594001102397,3.18,,,,sin_match,score_bajo
cobeca,ASPIRADOR NASAL BLESS,50098,7597467002331,6.85,,,,sin_match,no farmaco
cobeca,ASPRINIL TAB REC 81MG X40 BIOT,53383,7591243802382,3.57,4536,ASPRINIL 81 mg TABLETAS CON RECUBRIMIENTO ENTERICO,5.95,matched,score=0.684
cobeca,ASPRINIL TAB REC ENT 81MG X100 BIOT,51425,7591243802405,7.87,4536,ASPRINIL 81 mg TABLETAS CON RECUBRIMIENTO ENTERICO,13.12,matched,score=0.614
cobeca,ASTEFOR COMP REC 500MG X10 MEG,26091,7591619000589,8.44,,,,sin_match,score_bajo
cobeca,"ASTRIMOL TAB REC 2,5MG X30 BIOT",53167,7591243802528,6.6,6458,"ASTRIMOL 2,5 mg TABLETAS RECUBIERTAS",11,matched,score=0.630
cobeca,ASTRIMOL TAB REC 5MG X30 BIOT,53175,7591243802573,7.68,6458,"ASTRIMOL 2,5 mg TABLETAS RECUBIERTAS",12.8,matched,score=0.630
cobeca,ATAMEL FORTE TAB 650MG X10 CLX,3689,7591519000948,3.19,3116,ATAMEL FORTE 650 mg TABLETAS,5.32,matched,score=0.732
cobeca,ATAMEL JBE PED 120MG/5ML 120ML CLX,50583,7591519001297,3.78,,,,sin_match,score_bajo
cobeca,ATAMEL JBE PED 120MG/5ML 60ML CLX,51048,7591519001679,2.03,,,,sin_match,score_bajo
cobeca,ATAMEL PLUS TAB 500MG/32MG X10 CLX,15413,7591257015518,3.4,1870,ATAMEL 500 mg TABLETAS,5.67,matched,score=0.705
cobeca,ATAMEL TAB 500MG X20 CLX,3692,7591519000986,3.79,1870,ATAMEL 500 mg TABLETAS,6.32,matched,score=0.744
cobeca,ATAPEC COMP REC 25MG X30 FC,53750,7593090003639,4.92,,,,sin_match,score_bajo
cobeca,ATAPEC TAB 100MG X30 FC,25050,7593090001529,9.09,6231,ATAPEC 100 mg TABLETAS RECUBIERTAS,15.15,matched,score=0.825
cobeca,ATENOLOL COM 100 MG X 30 GENVEN,3271,7591585175014,10.54,2167,ATENOLOL 100 mg TABLETAS,17.57,matched,score=0.698
cobeca,ATENOLOL TAB 100MG X30 BLUE/M,25093,7598127001480,1.52,5317,ATENOLOL 100 mg COMPRIMIDOS,2.53,matched,score=0.922
cobeca,ATENOLOL TAB 100MG X30 PHARME,7789,7703763090358,7.56,2167,ATENOLOL 100 mg TABLETAS,12.6,matched,score=0.878
cobeca,ATENOLOL TAB 50MG X30 BUKA,23700,0675696259966,2.13,2168,ATENOLOL 50 mg TABLETAS,3.55,matched,score=0.859
cobeca,ATENOLOL TAB 50MG X30 KIMIC,3028,7592616011028,6.23,2191,ATENOLOL 50 mg COMPRIMIDOS,10.38,matched,score=0.674
cobeca,ATENOLOL TAB 50MG X30 PHARME,7780,7703763090341,7.32,2168,ATENOLOL 50 mg TABLETAS,12.2,matched,score=0.859
cobeca,ATENOLOL TAB 50MG X30 ZUZU,52554,7599608000497,3.08,2168,ATENOLOL 50 mg TABLETAS,5.13,matched,score=0.859
cobeca,ATORVACOF TAB 20MG X14 COFA,98600,7591818210512,3.01,4679,ATORVACOF 20 mg TABLETAS RECUBIERTAS,5.02,matched,score=0.738
cobeca,ATORVASTATINA COMP 20MG X10 LETI,4070,7591585173447,4.02,3077,ATORVASTATINA 20 mg COMPRIMIDOS RECUBIERTOS,6.7,matched,score=0.902
cobeca,ATORVASTATINA COMP 40MG X30 LETI,98292,7591585373458,17.86,3692,ATORVASTATINA 40 mg COMPRIMIDOS RECUBIERTOS,29.77,matched,score=0.902
cobeca,ATORVASTATINA COMP REC 20MG X30 LETI,97977,7591585373441,10.68,3830,ATORVASTATINA 20 mg TABLETAS RECUBIERTAS,17.8,matched,score=0.763
cobeca,ATORVASTATINA COMP/REC 40MG X20 SPEFAR,54428,7590027002581,5.45,,,,sin_match,score_bajo
cobeca,ATORVASTATINA COMP/REC 80MG X20 SPEFAR,54429,7590027002567,6.58,,,,sin_match,score_bajo
cobeca,ATORVASTATINA TAB 20MG X14 PHARME,11565,7592454001557,4.13,3077,ATORVASTATINA 20 mg COMPRIMIDOS RECUBIERTOS,6.88,matched,score=0.859
cobeca,ATORVASTATINA TAB 20MG X30 ALESS,23795,7597758000732,3,4308,ATORVASTATINA 20 mg TABLETAS RECUBIERTAS,5,matched,score=0.800
cobeca,ATORVASTATINA TAB 20MG X30 FMED,53293,8908020242764,2.6,3077,ATORVASTATINA 20 mg COMPRIMIDOS RECUBIERTOS,4.33,matched,score=0.859
cobeca,ATORVASTATINA TAB 40 MG X 30 CALOX,99638,7591519051568,9.42,4308,ATORVASTATINA 20 mg TABLETAS RECUBIERTAS,15.7,matched,score=0.929
cobeca,ATORVASTATINA TAB 40MG X30 CR DAC,24547,7598578000254,5.35,3555,ATORVASTATINA 40 mg TABLETAS RECUBIERTAS,8.92,matched,score=0.859
cobeca,ATORVASTATINA TAB 40MG X30 FMED,52728,8906005118783,2.9,3555,ATORVASTATINA 40 mg TABLETAS RECUBIERTAS,4.83,matched,score=0.859
cobeca,ATORVASTATINA TAB REC 20MG X30 PHARME,22227,7592454889650,7.96,3093,ATORVASTATINA 20 mg TABLETAS RECUBIERTAS,13.27,matched,score=0.737
cobeca,ATORVASTATINA TAB REC 20MG X30 VLM,51293,7591020009454,5.43,3830,ATORVASTATINA 20 mg TABLETAS RECUBIERTAS,9.05,matched,score=0.780
cobeca,ATORVASTATINA TAB REC 40MG X14 PHARME,91726,7703763200887,7.92,3555,ATORVASTATINA 40 mg TABLETAS RECUBIERTAS,13.2,matched,score=0.737
cobeca,ATORVASTATINA TAB REC 40MG X30 PHARME,22595,7592454003346,13.17,3555,ATORVASTATINA 40 mg TABLETAS RECUBIERTAS,21.95,matched,score=0.737
cobeca,ATORVASTATINA TAB REC 40MG X30 VLM,51294,7591020009461,10.84,3555,ATORVASTATINA 40 mg TABLETAS RECUBIERTAS,18.07,matched,score=0.737
cobeca,ATOVAROL CAP BLD 20MG X30 VIV,97993,7592432900148,6.87,,,,sin_match,score_bajo
cobeca,ATOVAROL CAP BLD 40MG X30 VIV,97994,7592432900155,11.03,,,,sin_match,score_bajo
cobeca,ATRIMON COMP 10MG X10 ADIUM,527,7591873000011,4.18,2788,ATRIMON 10 mg COMPRIMIDOS,6.97,matched,score=0.757
cobeca,ATRIZINA COMP REC 500MG X5 RNV,52412,7592806137163,5.63,,,,sin_match,sin_candidato
cobeca,ATROBEL SOL GTS 10MG/ML 15ML RNV,22695,7592806123012,6.5,4990,ATROBEL 10 mg / mL SOLUCION GOTAS REFORMULADO,10.83,matched,score=0.797
cobeca,ATROPINA SOL INY AMP 1MG/ML X10 CR DIST,51937,7598252001454,7.49,765,ATROPINA SULFATO 1 mg / mL SOLUCION INYECTABLE,12.48,matched,score=0.875
cobeca,ATROPINA SULFATO AMP 1MG/1ML X10 ZUZU,50775,8906036366825,6.69,765,ATROPINA SULFATO 1 mg / mL SOLUCION INYECTABLE,11.15,matched,score=0.844
cobeca,ATROVERAN COMP REC 10MG/250MG X10 VARG,52759,7592349002522,5.68,3772,ATROVERAN 10mg/mL SOLUCION GOTAS,9.47,matched,score=0.700
cobeca,ATROVERAN FEM COMP REC 10/200MG X10 VARG,54524,7592349003338,5.45,,,,sin_match,score_bajo
cobeca,ATROVERAN PLUS COMP REC 10/500MGX10 VARG,51089,7592349002225,4.78,,,,sin_match,score_bajo
cobeca,ATROVERAN SOL 10MG/ML 15ML VARG,25310,7592349722161,6.92,3772,ATROVERAN 10mg/mL SOLUCION GOTAS,11.53,matched,score=0.930
cobeca,ATROVERAN TAB REC 10MG X10 VARG,25527,7592349001129,6.9,3772,ATROVERAN 10mg/mL SOLUCION GOTAS,11.5,matched,score=0.775
cobeca,AUGMENTIN ES PVO/SUS 600MG X100ML GSK,29567,7861028101291,24.23,,,,sin_match,score_bajo
cobeca,AUGMENTIN PVO/SUSP 400MG/5ML X 70ML GSK,29568,7861028101345,16.92,,,,sin_match,score_bajo
cobeca,AUGMENTIN TAB 500MG/125MG X 10 GSK,9781,7861028101352,19.96,2148,AUGMENTIN 500 mg - 125 mg TABLETAS RECUBIERTAS,33.27,matched,score=0.631
cobeca,AUGMENTIN TAB 875MG/125MG X 14 GSK,92934,7758713058827,34.08,2608,AUGMENTIN BID 875 mg - 125 mg TABLETAS RECUBIERTAS,56.8,matched,score=0.631
cobeca,AUPREL COMP/REC 90MG X 20,28697,7592349001600,24.34,,,,sin_match,score_bajo
cobeca,AUTOBRONCEADO AUSTRALIAN GOLD DEEP 177ML,53330,54402290552,16.57,,,,sin_match,no farmaco
cobeca,AVAFONTAN I SOL INY 1G/2ML X3 CR MT,51921,7502226297255,3.45,,,,sin_match,sin_candidato
cobeca,AVAFONTAN TAB 500MG X10 CR MT,51922,7501384550646,3.14,,,,sin_match,sin_candidato
cobeca,AVELOX COM 400 MG X 5,11301,7702123408949,33.18,2769,AVELOX 400 mg COMPRIMIDOS RECUBIERTOS,55.3,matched,score=0.929
cobeca,AVELOX IV SOL P/INF 400MG/250ML AVPH,2345,7702123409861,29.99,,,,sin_match,score_bajo
cobeca,AVENA TIGO TRADICIONAL HOJUELAS 400G,51689,7598986003946,1.56,,,,sin_match,no farmaco
cobeca,"AVODART CAP 0,5MG X30 GLAX",10278,7707172687437,17.27,3375,"AVODART 0,5 mg CAPSULAS BLANDAS",28.78,matched,score=0.615
cobeca,"AVOST SOL OFT 0,004% 3ML CAPSUV",23361,7598055000036,13.36,,,,sin_match,score_bajo
cobeca,AXET-20 TAB 20MG X30 BUKA,53130,021281086231,7.79,,,,sin_match,sin_candidato
cobeca,AXOKINE COMP REC 400G X5 LETI,90556,7591585114280,73.18,,,,sin_match,score_bajo
cobeca,AXOPRAM TAB 20MG X30 TODO,51836,7410000101875,7.88,,,,sin_match,sin_candidato
cobeca,AZACARD TAB 81MG X30 L.O,4756,7591196002464,3.79,3195,AZACARD 81 mg TABLETAS CON CUBIERTA ENTERICA,6.32,matched,score=0.742
cobeca,AZACARD TAB 81MG X60 L.O,4694,7591196002471,6.39,3195,AZACARD 81 mg TABLETAS CON CUBIERTA ENTERICA,10.65,matched,score=0.742
cobeca,AZACARD TAB ENT 81MG X100 L.O,53427,7591196004222,7.75,3195,AZACARD 81 mg TABLETAS CON CUBIERTA ENTERICA,12.92,matched,score=0.719
cobeca,AZAHAR GTS 30ML RECETT,20892,7594001450771,2.69,,,,sin_match,sin_candidato
cobeca,AZAHAR PMDA 60G RECETT,14410,7594001451372,6.31,,,,sin_match,no farmaco
cobeca,AZIMAKROL COMP 1G X2 MEG,91098,7591619520643,6.49,3808,AZIMAKROL 1 g COMPRIMIDOS RECUBIERTOS,10.82,matched,score=0.699
cobeca,AZIMAKROL COMP REC 500 X5 MEG,54042,7591619001579,3.25,3808,AZIMAKROL 1 g COMPRIMIDOS RECUBIERTOS,5.42,matched,score=0.605
cobeca,AZITRODEX TAB REC 500MG X3 PLX,92796,7594001101352,2.96,3848,AZITRODEX 500 mg TABLETAS RECUBIERTAS,4.93,matched,score=0.648
cobeca,AZITRODEX TAB REC 500MG X5 PLX,94416,7594001101369,4.15,3848,AZITRODEX 500 mg TABLETAS RECUBIERTAS,6.92,matched,score=0.648
cobeca,AZITROMICINA COMP 500MG X5 LETI,6090,7591585279460,10.73,2913,AZITROMICINA 500mg COMPRIMIDOS RECUBIERTOS,17.88,matched,score=0.957
cobeca,AZITROMICINA PVO SUSP 200MG 15ML CR DAC,28397,7598578000629,3.99,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,6.65,matched,score=0.839
cobeca,AZITROMICINA SUSP 200MG 15ML PHARME,2377,7703763700318,4.97,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,8.28,matched,score=0.839
cobeca,AZITROMICINA SUSP 200MG 15ML PORTU,23717,7750215017562,3.88,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,6.47,matched,score=0.701
cobeca,AZITROMICINA SUSP 200MG/15ML 15ML ANG/H,21366,7598176000182,2.01,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,3.35,matched,score=0.820
cobeca,AZITROMICINA SUSP 200MG/5ML 15ML BLUE/M,26398,6930169708346,2.29,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,3.82,matched,score=0.836
cobeca,AZITROMICINA SUSP 200MG/5ML 15ML CR DIST,21793,7598252101109,3.79,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,6.32,matched,score=0.836
cobeca,AZITROMICINA SUSP 200MG/5ML 15ML FMED,52729,8908020242269,2.29,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,3.82,matched,score=0.836
cobeca,"AZITROMICINA SUSP 200MG/5ML 22,5ML ALESS",20726,7597758000152,3.1,5486,AZITROMICINA 200 mg / 5 mL SUSPENSION ORAL,5.17,matched,score=0.701
cobeca,AZITROMICINA TAB 500 MG X 5 CALOX,28778,7591519000979,2.35,5448,AZITROMICINA 500 mg TABLETAS RECUBIERTAS,3.92,matched,score=0.929
cobeca,AZITROMICINA TAB 500MG X3 CLX,11009,7591519002027,1.77,2913,AZITROMICINA 500mg COMPRIMIDOS RECUBIERTOS,2.95,matched,score=0.957
cobeca,AZITROMICINA TAB 500MG X3 CR DIST,22839,7598252101116,1.9,2913,AZITROMICINA 500mg COMPRIMIDOS RECUBIERTOS,3.17,matched,score=0.957
cobeca,AZITROMICINA TAB 500MG X3 ZUZU,52556,7599608000534,2.02,2913,AZITROMICINA 500mg COMPRIMIDOS RECUBIERTOS,3.37,matched,score=0.957
cobeca,AZITROMICINA TAB 500MG X5 ALESS,20504,7597758000145,1.88,5448,AZITROMICINA 500 mg TABLETAS RECUBIERTAS,3.13,matched,score=0.820
cobeca,AZITROMICINA TAB 500MG X5 DIST,53620,7598252002154,3.61,2913,AZITROMICINA 500mg COMPRIMIDOS RECUBIERTOS,6.02,matched,score=0.957
cobeca,AZITROMICINA TAB REC 500MG X5 ADN,53256,53256,3.21,2913,AZITROMICINA 500mg COMPRIMIDOS RECUBIERTOS,5.35,matched,score=0.798
cobeca,AZITROMICINA TAB REC 500MG X5 PHARME,11567,7703763700219,3.37,2913,AZITROMICINA 500mg COMPRIMIDOS RECUBIERTOS,5.62,matched,score=0.798
cobeca,AZITROMICINA TAB REC 500MG X5 VLM,92571,7591020007597,5.06,3349,AZITROMICINA 500 mg TABLETAS RECUBIERTAS,8.43,matched,score=0.800
cobeca,AZITROMICINA TAB/REC 500MG X 3 LA SANTE,29496,7592454120852,2.27,,,,sin_match,score_bajo
cobeca,AZUCARADAS LONCH DISP 25G X6,16111,7591039385365,1.88,,,,sin_match,sin_candidato
cobeca,AZUCARADAS MAIZORITOS 240G,18047,7591039725772,2.47,,,,sin_match,no farmaco
cobeca,AZUFRE 25G X12 RECETT,14828,7594001452089,9.51,,,,sin_match,no farmaco
cobeca,AZUFRE PMDA 10% 60G RECETT,14392,7594001451396,5.59,,,,sin_match,no farmaco
cobeca,AZUFRE PVO 20G,29773,7591616001510,1.21,,,,sin_match,sin_candidato
cobeca,AZUFRE PVO 25G X20 FCH,16592,7592141000269,27.01,,,,sin_match,sin_candidato
cobeca,AZUL D/METILENO 30ML LYA,25445,7599028000299,2.45,,,,sin_match,no farmaco
cobeca,AZUL D/METILENO BIOFARCO 30ML,52646,7591616000360,2.27,,,,sin_match,no farmaco
cobeca,AZUTAN COLUT 180ML BIOTECH,15068,7591243803167,5.58,,,,sin_match,no farmaco
cobeca,BACITRACINA UNG 15G KIMIC,52,7592616021010,3.4,1643,BACITRACINA 125 mg/ 15 g UNGUENTO,5.67,matched,score=0.715
cobeca,BACITRACINA UNG 15G MEG,338,7591619505015,5.58,1643,BACITRACINA 125 mg/ 15 g UNGUENTO,9.3,matched,score=0.891
cobeca,BACITRACINA UNG 15G RNV,340,7592806141016,3.91,1643,BACITRACINA 125 mg/ 15 g UNGUENTO,6.52,matched,score=0.891
cobeca,BACITRACINA UNG 500UI 15G SGG,21559,7596347793567,6.96,1882,BACITRACINA 500 UI - g UNGUENTO,11.6,matched,score=0.817
cobeca,BACITRACINA UNG 500UI 15G TIAR,53374,198715202489,3.14,1882,BACITRACINA 500 UI - g UNGUENTO,5.23,matched,score=0.817
