producto_id,nombre_comercial,foto_url,score,desc_cobeca
37559,"BENDAMEN 100 mg X 6 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4845.jpg",0.758,"BENDAMEN TAB 100MG X6 MEY"
37835,"COMPLEJO DE VITAMINA B X 3 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5118.jpg",0.664,"COMPLEJO B AMP 2 ML X3 VIV"
38144,"FUROSEMIDA 40 mg X 24 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5296.jpg",0.875,"FUROSEMIDA TAB 40MG X24 MEY"
38047,"ESPIRONOLACTONA 25 mg X 20 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5474.jpg",0.875,"ESPIRONOLACTONA TAB 25MG X20 MEY"
38457,"METFORMINA CLORHIDRATO 500 mg X 28 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5582.jpg",0.905,"METFORMINA TAB 500MG X28 CLX"
39282,"LASIX 20 mg COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6018.jpg",0.659,"LASIX COMP 20MG X24 CLX"
37917,"DIAGESIC 75 mg / 3 mL X 2 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6136.jpg",0.733,"DIAGESIC SOL INY 75MG/3ML X2 BIOTECH"
37861,"DALPAS 5 mg X 30 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6617.jpg",0.921,"DALPAS TAB 5MG X30 BIOTECH"
38872,"TIOCOLCHICOSIDO 4 mg X 12 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6808.jpg",0.942,"TIOCOLCHICOSIDO TAB 4MG X12 BIOTECH"
38495,"MIOVIT X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6960.jpg",0.807,"MIOVIT GRAG X10 COFA"
37890,"DESLORAT 5 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7176.jpg",0.672,"DESLORAT TAB 5MG X10 L.O"
37920,"DIARONA 200 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7335.jpg",0.785,"DIARONA TAB 200MG X10 VIN"
38266,"KAPET 75 mg X 14 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7826.jpg",0.655,"KAPET TAB REC 75MG X14 MEY"
37891,"DESLORAT 5 mg X 20 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8041.jpg",0.672,"DESLORAT TAB 5MG X20 L.O"
38598,"OMEPRAZOL 20 mg X 28 CAPSULAS CON MICROGRANULOS ENTERICOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8254.jpg",0.882,"OMEPRAZOL CAP 20MG X28 CLX"
38270,"KELAC 30 mg / mL X 1 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8261.jpg",0.829,"KELAC SOL INY 30MG/ML X1"
37966,"DOL X 20 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8355.jpg",0.733,"DOL TAB X20 CLX"
38117,"FLUCONAZOL 150 mg X 2 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8645.jpg",0.931,"FLUCONAZOL CAP 150MG X2 VLM"
38231,"IBUTAN 600 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/127.jpg",0.731,"IBUTAN TAB 600MG X10 MEY"
37630,"BUMELEX 1 mg X 16 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1999.jpg",0.781,"BUMELEX COMP 1MG X16 MEG"
38578,"NOVARONA 200 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8426.jpg",0.785,"NOVARONA COMP 200MG X10 DLR"
37808,"CLOPIVAL 75 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11595.jpg",0.791,"CLOPIVAL TAB REC 75MG X30 VLM"
37297,"ACIDO FOLICO 10 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20330.jpg",0.904,"ACIDO FOLICO TAB 10MG X10 MEY"
38589,"OLMESARTAN MEDOXOMIL 40 mg - HIDROLOCOTIAZIDA 12,5 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20515.jpg",0.806,"OLMESARTAN MEDO TAB 40MG X30 ALESS"
37407,"ALSART 160 mg X 10 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20787.jpg",0.892,"ALSART CAP 160MG X10 MEY"
39524,"Biocortin 500mg X 1 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23085.jpg",0.656,"HIDROCORTISONA SOD PVO INY 500MG CR DIST"
38388,"LORATADINA 10 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53261.jpg",0.789,"LORATADINA LORAFIT TAB 10MG X10 ADN"
38519,"MUCLAR 30mg - 5mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98656.jpg",1.000,"MUCLAR COMP 30MG/5MG X10 DLR"
37642,"CALMOX 15 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/644.jpg",0.666,"CALMOX TAB 15MG X10 MEY"
37796,"CLONIPRES 0,150 mg X 20 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8267.jpg",0.870,"CLONIPRES COMP X20 MEG"
37700,"CARVEDILOL 6,25 mg X 20 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9486.jpg",0.698,"CARVEDILOL TAB REC 6,25MG X20 KIMIC"
38676,"POSTINOR 2 0,75 mg X 2 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11368.jpg",0.640,"POSTINOR COMP 0,75MG X2"
37351,"ACIDO FOLICO 10 mg / mL X 3 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20.jpg",0.882,"ACIDO FOLICO AMP 10MG/ML X3 MEG"
37514,"ATENOLOL 50 mg X 30 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3028.jpg",0.713,"ATENOLOL TAB 50MG X30 KIMIC"
38667,"PIPERAZINA 500mg / 5mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22406.jpg",0.867,"PIPERAZINA HEX JBE 500MG/5ML 120ML BIOQ"
38599,"OMEPRAZOL 20 mg X 30 CAPSULAS CON MICROGRANULOS ENTERICOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24329.jpg",0.806,"OMEPRAZOL CAP 20MG X30 L.O"
39088,"ATROVERAN 10 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25527.jpg",0.882,"ATROVERAN TAB REC 10MG X10 VARG"
37800,"CLOPIDEX 75 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94886.jpg",0.777,"CLOPIDEX TAB REC 75MG X30 PLX"
38656,"PEROXIDO DE BENZOILO 2,5 % GEL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21563.jpg",0.739,"PEROXIDO D/BENZOILO GEL 5% 30G SGG"
37480,"APITENA 2,5 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30329.jpg",0.802,"APIXABAN TAB/REC 2.5MG X 30 MT"
38741,"RISTONEL 100 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53559.jpg",0.691,"RISTONEL COMP 100MG X30 CLX"
38975,"VITENOL CREMA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3832.jpg",0.610,"VITENOL CREM 15G PONCE"
39067,"APLACAL 750 mg X 120 TABLETAS MASTICABLES SABOR A MENTA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21601.jpg",0.765,"APLACAL TAB MAST MENT 750MG DISPX120 MEY"
39068,"APLACAL 750 mg X 80 TABLETAS MASTICABLES SABOR A MENTA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52503.jpg",0.856,"APLACAL TAB MAST 750MG MENTA X80 TARRO"
39065,"APLACAL 750 mg TABLETAS MASTICABLES SABOR A FRAMBUESA X 80 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52827.jpg",0.801,"APLACAL TAB MAST 750MG FRAMB X80 TARRO"
38969,"VITAMINA E 400 UI X 50 CAPSULAS BLANDAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53029.jpg",0.784,"VIT E-400 CAP BLD 400UI X50 NOW"
37483,"APLACAL 750 mg X 10 TABLETAS MASTICABLES SABOR A BANANA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21594.jpg",0.805,"APLACAL TAB MAST BAN 750MG X10 MEY"
39429,"APRIX 125 mg X 10 CAPSULAS BLANDAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50995.jpg",0.650,"APRIX CAP BLD 125MG X10 PLN"
38180,"GULAPER 250 mg / 5 mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53409.jpg",0.813,"GULAPER SOL ORAL 250MG/5ML 200ML MEG"
37615,"BROMEXINA CLORHIDRATO 4 mg / 5 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14190.jpg",0.759,"BROMEXINA JBE 4MG/5ML 120ML BIOQ"
38216,"IBUPROFENO 100 mg / 5 mL SUSPENSION","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24123.jpg",0.864,"IBUPROFENO SUSP 100MG/5ML 60ML PHARME"
37909,"DEXTROMETORFANO 15 mg / 5 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26399.jpg",0.798,"DEXTROMETORFANO JBE 15MG/5ML 120ML BIOQ"
37378,"AIRFEN 0,05 % SOLUCION NASAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27095.jpg",0.637,"AIREX SOL NASAL 0,05% 15ML PHARME"
37614,"CLORHIDRATO DE BROMEXINA 8 mg / 5 mL JARABE.","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27452.jpg",0.802,"BROMEXINA JBE 8MG/5ML 120ML ADN"
39579,"SINMEGAS 125 mg X 20 CÁPSULAS BLANDAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53113.jpg",0.704,"SINMEGAS CAP BLD 125MG X20 SIEG"
39580,"SINMEGAS 125 mg X 30 CÁPSULAS BLANDAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53114.jpg",0.704,"SINMEGAS CAP BLD 125MG X30 SIEG"
37974,"Domperidona 10mg X 10 Tabletas","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53481.jpg",0.962,"DOMPERIDONA TAB 10MG X10 KMP"
37303,"ACIDO TRANEXAMICO 500 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53498.jpg",0.846,"AC TRANEXAMICO TAB 500MG X10 KMP"
37561,"BENZODIAZOL 0,25 mg - 5 mg X 16 PASTILLAS SABOR A LIMON - MIEL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97347.jpg",0.637,"BENZODIAZOL TAB MAST NAR 0,25/5MGX16 MEY"
38631,"OXOLAMINA JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9549.jpg",0.609,"OXOLAMINA JBE AD 120ML VLM"
37625,"BUCOXOLGAR 3 mg - 1 mg X 12 TABLETAS MASTICABLES SABOR A MIEL LIMON","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19868.jpg",0.601,"BUCOXOLGAR TAB MAST 3/1MG MENTX10 PHARME"
37415,"CLORHIDRATO DE AMBROXOL 15mg /5mL.SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4050.jpg",0.731,"AMBROXOL JBE PED 15MG/120ML PHARME"
38228,"IBUTAN 200 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4835.jpg",0.731,"IBUTAN TAB 200MG X10 MEY"
37560,"BENFLUX 30 mg X 20 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7033.jpg",0.667,"BENFLUX TAB X20 PLN"
38226,"IBUTAN 100 mg / 5 mL SUSPENSION","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8970.jpg",0.653,"IBUTAN SUSP 100MG/5ML 60ML MEY"
37314,"ACETAMINOFEN 180 mg/5 mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14455.jpg",0.826,"ACETAMINOFEN SOL 180MG/5ML 120ML BIOQ"
38798,"SINUTIL 80 mg - 0,5 mg / mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19538.jpg",0.712,"SINUTIL GTS 80/0,5 MG/ML 30ML VIN"
38579,"NOXPIRIN GRIP X 12 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20329.jpg",0.703,"NOXPIRIN GRIP TAB X12 MEY"
37321,"ACETAMINOFEN 500 mg X 24 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22401.jpg",0.892,"ACETAMINOFEN TAB 500MG X24 BIOQ"
37464,"ANGRIP X 8 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22591.jpg",0.620,"ANGRIP COMP DIA 500MG X8 MEG"
37308,"ACETAMINOFEN 500 X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23926.jpg",0.781,"ACETAMINOFEN COMP 750MG X10 BIOQ"
39321,"NOXPIRIN 125 mg - 0,5 mg / 5 mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24256.jpg",0.626,"NOXPIRIN SOL ORAL125/0,5MG/5ML 120ML MEY"
39322,"NOXPIRIN 325 mg - 1,25 mg / 5 mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24257.jpg",0.626,"NOXPIRIN SOL ORAL325/1,25MG/5ML120ML MEY"
38415,"LUMBAX 200 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29648.jpg",0.676,"LUMBAX TAB 200MG X 10"
38211,"IBUMAX 100 mg / 5 mL SUSPENSION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50304.jpg",0.651,"IBUMAX SUSP/ORAL 100MG/5ML X 60ML"
37375,"AGUA DESTILADA ESTERIL SOLUCION INYECTABLE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51147.jpg",0.652,"AGUA ESTERIL PISA INY 500ML"
38372,"LOGANIL 100 mg / 5 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51207.jpg",0.627,"LOGANIL JBE PED 100MG/5ML 60ML BIOT"
38531,"NAPROXENO 250 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53117.jpg",0.892,"NAPROXENO COMP 250MG X10 CCM"
37397,"ALIPAL FORTE DIA 650 mg - 32 mg - 4 mg X 12 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53530.jpg",0.788,"ALIPAL FORTE CAP 650/4/32MG D/N X12 BIOT"
38069,"FEBRIP 500 mg X 20 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54399.jpg",0.706,"FEBRIP COMP 500MG X20 MEG"
37502,"ASCAFYL PLUS X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/588.jpg",0.740,"ASCAFYL PLUS TAB X10 MEY"
37331,"ACEVAL 650 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/646.jpg",0.751,"ACEVAL TAB 650MG X10 VLM"
37329,"ACEVAL 100 mg/mL SOLUCION ORAL EN GOTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4669.jpg",0.671,"ACEVAL GTS SOL 100MG/ML 30ML VLM"
37374,"AGUA BIDESTILADA INYECTABLE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8346.jpg",0.628,"AGUA DESTILADA INY NUM49 500ML BHR"
38067,"FEBRILIX 120mg / 5mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8453.jpg",0.657,"FEBRILIX SOL 120MG/5ML 120ML KIMIC"
39431,"ULTRAFEN FORTE 650 mg X 10 CAPSULAS BLANDAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8703.jpg",0.609,"ALIVAX FORTE CAP BLD 650MG X10 VIV"
38947,"VESTAX 650 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9373.jpg",0.706,"VESTAX TAB 650MG X10 VARG"
38332,"LEVOFLOXACINA 500 mg/100mL SOLUCION PARA INFUSION INTRAVENOSA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26369.jpg",0.716,"LEVOFLOXACINA INF INY 500MG/100ML BLUE/M"
37320,"ACETAMINOFEN 500 mg X 12 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22400.jpg",0.892,"ACETAMINOFEN TAB 500MG X12 BIOQ"
37310,"ACETAMINOFEN 650mg X 20 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22403.jpg",0.962,"ACETAMINOFEN COMP 650MG X20 BIOQ"
37347,"ACIDO ASCORBICO 500 mg / 5 mL SOLUCIÓN INYECTABLE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23088.jpg",0.852,"ACIDO ASCORBICO AMP 500MG/5MLX10 CR DIST"
37325,"ACETAMINOFEN - CLORFENIRAMINA 125 mg - 1mg / 5ml JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23925.jpg",0.804,"ACETAMINOFEN/CLORF JBE 125/1MG/5ML BIOQ"
37332,"ACEVAL 650 mg X 50 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24308.jpg",0.751,"ACEVAL TAB 650MG X50 VLM"
38911,"VALACICLOVIR 500 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24670.jpg",0.853,"VALACICLOVIR TAB 500MG X10 ADN"
38981,"VORCUM 200 mg POLVO LIOFILIZADO PARA SOLUCION PARA INFUSION","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27731.jpg",0.754,"VORICONAZOL AMP 200MG X1 GLOB/C"
38132,"FOSFATO DE POTASIO MONOBASICO 1 mEq / mL SOLUCION INYECTABLE I.V.","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28881.jpg",0.719,"FOSFATO D/POTASIO SOL INY 1MEQ X 10ML"
38960,"VITAMINA C 500 mg / 5 mL X 10 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30120.jpg",0.665,"VIT C AMP IM/IV 500MG/5ML X 10 BLUE/M"
37719,"CEFTRIAXONA 1 g X 1 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51473.jpg",0.677,"CEFTRIAXONA AMP IM/IV 1G X1 CR GM"
38124,"FLUMAZENIL 0,5 mg / 5 mL X 1 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53237.jpg",0.829,"FLUMAZENIL SOL INY 0,5MG/5ML 5ML X1 ADN"
37312,"ACETAMINOFEN 150 mg / 5 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95342.jpg",0.687,"ACETAMINOFEN JBE PED 150MG/120ML PHARME"
38823,"TACROLIMUS 0,03% UNGÜENTO","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53403.jpg",0.786,"TACROLIMUS UNG 0,03% 20G CR MT"
38426,"MANITOL AL 18 % SOLUCION INYECTABLE INTRAVENOSA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5408.jpg",0.713,"MANITOL SOL INY #38 18% 500ML BHR"
37826,"CODEBROMIL PLUS 15 mg - 3 mg / 15 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19724.jpg",0.772,"CODEBROMIL PLUS JBE 15MG/3MG 90ML VIN"
37979,"DONEPEZILO CLORHIDRATO 10 mg X 56 CÁPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25141.jpg",0.737,"DONEPEZILO COMP REC 10MG X56 DORO"
38389,"LORATADINA - AMBROXOL CLORHIDRATO 5 mg - 30 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29397.jpg",1.000,"LORATADINA/AMBROXOL TAB 5/30MG X 10 KIMI"
38776,"SERETIDE 25 mcg - 50 mcg DOSIS X 120 SUSPENSION PARA INHALACION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50864.jpg",0.720,"SERETIDE SUSP INH 25MG/50MCG X120 DOSIS"
37964,"DOBUTAMINA 250 mg / 5 mL X 5 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51161.jpg",0.877,"DOBUTAMINA AMP 250MG/5ML X5 MEDV"
37528,"ATROPINA SULFATO 1 mg / mL X 10 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51937.jpg",0.895,"ATROPINA SOL INY AMP 1MG/ML X10 CR DIST"
38852,"NUELIN 80 mg / 15 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53266.jpg",0.735,"TEOFILINA SOL ORAL 80MG/15ML 100ML AND"
37911,"DEXTROSA 50 % SOLUCION INYECTABLE IV","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53793.jpg",0.800,"DEXTROSA SOL INY IV 5% 500NL BLUE/M"
39138,"CIFARCAINA HIPERBARA AL 5 % X 2 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53832.jpg",0.737,"CIFARCAINA HIPERBARA AMP 5% 2ML X2 BHR"
37612,"BROMAZEPAM 3 mg X 30 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1301.jpg",0.942,"BROMAZEPAM COM 3 MG X 30 MEGALABS"
37613,"BROMAZEPAM 6 mg X 30 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1302.jpg",0.942,"BROMAZEPAM COMP 6MG X30 MEG"
37605,"BREINOX 800 mg X 30 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50808.jpg",0.808,"PIRACETAM TAB 800MG X30 CR MT"
38996,"ZOLPIDEX 10 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6549.jpg",0.882,"ZOLPIDEX COMP 10MG X10 MEG"
37838,"CORAZEM 60 mg X 20 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10134.jpg",0.882,"CORAZEM TAB 60MG X20 FAR"
37619,"BRUDOL 200 mg - 65 mg X 20 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16419.jpg",0.754,"BRUDOL COMP REC 200MG/65MG X20 ELM"
38133,"FOSFOLIT 21,6 g - 8,1 g / 45 mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17761.jpg",0.894,"FOSFOLIT SOL ORAL 21,6/8,1G 45ML VARG"
37293,"ABRETIA 25 mg X 20 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17768.jpg",0.767,"ABRETIA CAP 25MG X20 MEG"
38513,"MOPERID 10 mg X 20 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20367.jpg",0.753,"MOPERID TAB 10MG X20 MEY"
37648,"CAMPAL 50 mg X 20 TABLETAS ENTERICAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6581.jpg",0.794,"CAMPAL GRAG X20 MEY"
37738,"CIATAL 500 mg / 2 mL X 9 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25233.jpg",0.688,"CIATAL SOL INY 500MG/2ML X9 MEY"
39604,"ZOCLONAX 7,5 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28792.jpg",0.651,"ZOCLONAX TAB/REC 7.5MG X 10 LA SANTE"
38432,"MAXIFUR 50 mg X 30 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30340.jpg",0.875,"MAXIFUR CAP 50MG X 30"
37392,"ALENTIK 70 mg X 4 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50731.jpg",0.757,"ALENTIK TAB 70MG X 4"
38562,"NITROFURANTOINA 100 mg X 300 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51871.jpg",0.744,"NITROFURANTOINA CAP 100MG X300 LAPROFF"
38640,"PASIM PLUS 10 mg - 500 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53745.jpg",0.728,"PASIM PLUS COMP REC 10MG/500MG X10 MEG"
38641,"PASIM PLUS 2 mg - 100 mg / mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53746.jpg",0.734,"PASIM PLUS SOL ORAL 2/100MG/ML 15ML MEG"
38199,"PASIM FEM 20 mg - 400 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54299.jpg",0.752,"PASIM FEM COMP REC 20MG/400MG X10 MEG"
37960,"PENTASA 500 mg X 30 COMPRIMIDOS DE LIBERACION PROLONGADA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54489.jpg",0.670,"DIZACOL MESALAZINA TAB 500MG X30"
38987,"XEROGRAX 120 mg X 60 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91024.jpg",0.657,"XEROGRAX CAP 120MG X60 PHARME"
38412,"LOTEMICIN 0,5 % - 0,3 % SUSPENSION OFTALMICA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93654.jpg",0.611,"LOTEMICIN SUSP OFT 0.5%/0.3% X 5 ML"
