ef,mol_inhrr,mol_cima,score
E.F.G.30.910,SULFAMETOXAZOL,Sulfametoxazol,1.0
E.F.G.30.929,RANITIDINA,Ranitidina,1.0
E.F.G.30.941,LORATADINA,Loratadina,1.0
E.F.G.30.953,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.30.961,CEFADROXILO,Cefadroxilo,1.0
E.F.G.30.976,MELOXICAM,Meloxicam,1.0
E.F.G.30.977,MELOXICAM,Meloxicam,1.0
E.F.G.30.996,SALBUTAMOL,Salbutamol,1.0
E.F.G.31.012,METRONIDAZOL,Metronidazol,1.0
E.F.G.31.016,LANSOPRAZOL,Lansoprazol,1.0
E.F.G.31.067,SERTRALINA,Sertralina,1.0
E.F.G.31.108,ACICLOVIR,Aciclovir,1.0
E.F.G.31.111,AMBROXOL CLORHIDRATO,Ambroxol,1.0
E.F.G.31.113,SIMVASTATINA,Simvastatina,1.0
E.F.G.31.120,SALBUTAMOL,Salbutamol,1.0
E.F.G.31.140,CLARITROMICINA,Claritromicina,1.0
E.F.G.31.147,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.31.148,CETIRIZINA,Cetirizina,1.0
E.F.G.31.178,ACIDO FOLICO,Folico Acido,1.0
E.F.G.31.198,CLARITROMICINA,Claritromicina,1.0
E.F.G.31.205,LOSARTAN POTASICO,Losartan,1.0
E.F.G.31.206,BROMAZEPAM,Bromazepam,1.0
E.F.G.31.207,BROMAZEPAM,Bromazepam,1.0
E.F.G.31.216,CETIRIZINA,Cetirizina,1.0
E.F.G.31.231,CETIRIZINA DICLORHIDRATO,Cetirizina,1.0
E.F.G.31.234,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.31.250,LOSARTAN POTASICO,Losartan,1.0
E.F.G.31.250,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.31.252,FAMOTIDINA,Famotidina,1.0
E.F.G.31.254,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.31.259,MELOXICAM,Meloxicam,1.0
E.F.G.31.260,FAMOTIDINA,Famotidina,1.0
E.F.G.31.327,AMOXICILINA,Amoxicilina,1.0
E.F.G.31.344,AMOXICILINA,Amoxicilina,1.0
E.F.G.31.345,CEFADROXILO,Cefadroxilo,1.0
E.F.G.31.346,CEFADROXILO,Cefadroxilo,1.0
E.F.G.31.452,AMIODARONA,Amiodarona,1.0
E.F.G.31.466,CLINDAMICINA,Clindamicina,1.0
E.F.G.31.491,QUINAPRIL,Quinapril,1.0
E.F.G.31.493,QUINAPRIL,Quinapril,1.0
E.F.G.31.533,IBUPROFENO,Ibuprofeno,1.0
E.F.G.31.537,AMBROXOL,Ambroxol,1.0
E.F.G.31.538,AMBROXOL,Ambroxol,1.0
E.F.G.31.545,CIANOCOBALAMINA,Cianocobalamina,1.0
E.F.G.31.560,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.31.564,AZITROMICINA,Azitromicina,1.0
E.F.G.31.574,CIANOCOBALAMINA,Cianocobalamina,1.0
E.F.G.31.580,SIMVASTATINA,Simvastatina,1.0
E.F.G.31.581,SIMVASTATINA,Simvastatina,1.0
E.F.G.31.589,CETIRIZINA,Cetirizina,1.0
E.F.G.31.590,AZITROMICINA DIHIDRATO,Azitromicina,1.0
E.F.G.31.623,VALSARTAN,Valsartan,1.0
E.F.G.31.624,VALSARTAN,Valsartan,1.0
E.F.G.31.636,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.31.663,AMIKACINA,Amikacina,1.0
E.F.G.31.670,AMIKACINA,Amikacina,1.0
E.F.G.31.693,BUDESONIDA,Budesonida,1.0
E.F.G.31.747,CARVEDILOL,Carvedilol,1.0
E.F.G.31.748,CARVEDILOL,Carvedilol,1.0
E.F.G.31.789,SIMVASTATINA,Simvastatina,1.0
E.F.G.31.812,SIMVASTATINA,Simvastatina,1.0
E.F.G.31.826,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.31.850,IBUPROFENO,Ibuprofeno,1.0
E.F.G.31.884,RANITIDINA,Ranitidina,1.0
E.F.G.31.899,ACIDO FOLICO,Folico Acido,1.0
E.F.G.31.954,LOVASTATINA,Lovastatina,1.0
E.F.G.31.978,CEFUROXIMA,Cefuroxima,1.0
E.F.G.31.981,METOCLOPRAMIDA,Metoclopramida,1.0
E.F.G.31.986,IBUPROFENO,Ibuprofeno,1.0
E.F.G.31.989,MELOXICAM,Meloxicam,1.0
E.F.G.31.991,MELOXICAM,Meloxicam,1.0
E.F.G.32.011,AMOXICILINA,Amoxicilina,1.0
E.F.G.32.016,AMLODIPINA,Amlodipino,0.9
E.F.G.32.022,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.32.029,KETOPROFENO,Ketoprofeno,1.0
E.F.G.32.070,KETOPROFENO,Ketoprofeno,1.0
E.F.G.32.084,METRONIDAZOL,Metronidazol,1.0
E.F.G.32.087,AMOXICILINA,Amoxicilina,1.0
E.F.G.32.088,AMOXICILINA,Amoxicilina,1.0
E.F.G.32.115,FENTANILO,Fentanilo,1.0
E.F.G.32.131,ACIDO ALENDRONICO,Alendronico Acido,1.0
E.F.G.32.144,PARACETAMOL,Paracetamol,1.0
E.F.G.32.187,GLIMEPIRIDA,Glimepirida,1.0
E.F.G.32.188,LEVOFLOXACINA,Levofloxacino,0.923
E.F.G.32.194,DEFLAZACORT,Deflazacort,1.0
E.F.G.32.214,CANDESARTAN,Candesartan,1.0
E.F.G.32.256,CLORPROMAZINA,Clorpromazina,1.0
E.F.G.32.266,IBUPROFENO,Ibuprofeno,1.0
E.F.G.32.267,IBUPROFENO,Ibuprofeno,1.0
E.F.G.32.273,ATENOLOL,Atenolol,1.0
E.F.G.32.274,ATENOLOL,Atenolol,1.0
E.F.G.32.296,LORATADINA,Loratadina,1.0
E.F.G.32.299,ENALAPRIL,Enalapril,1.0
E.F.G.32.330,SULFATO DE EFEDRINA,Efedrina,1.0
E.F.G.32.348,AMLODIPINA,Amlodipino,0.9
E.F.G.32.365,FUROSEMIDA,Furosemida,1.0
E.F.G.32.403,AMIODARONA CLORHIDRATO,Amiodarona,1.0
E.F.G.32.406,TRAMADOL CLORHIDRATO,Tramadol,1.0
E.F.G.32.409,ACIDO CLAVULANICO,Clavulanico Acido,1.0
E.F.G.32.409,AMOXICILINA,Amoxicilina,1.0
E.F.G.32.410,DINITRATO DE ISOSORBIDA,Isosorbida Dinitrato,1.0
E.F.G.32.411,BUDESONIDA,Budesonida,1.0
E.F.G.32.426,IBUPROFENO,Ibuprofeno,1.0
E.F.G.32.430,CARBONATO DE LITIO,Litio,1.0
E.F.G.32.451,LAMIVUDINA,Lamivudina,1.0
E.F.G.32.466,SERTRALINA,Sertralina,1.0
E.F.G.32.469,GENTAMICINA,Gentamicina,1.0
E.F.G.32.490,CETIRIZINA,Cetirizina,1.0
E.F.G.32.507,GLICLAZIDA,Gliclazida,1.0
E.F.G.32.515,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.32.517,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.32.518,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.32.521,PROPRANOLOL,Propranolol,1.0
E.F.G.32.522,AMLODIPINA,Amlodipino,0.9
E.F.G.32.537,HALOPERIDOL,Haloperidol,1.0
E.F.G.32.555,FENOBARBITAL,Fenobarbital,1.0
E.F.G.32.566,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.32.569,CLORURO DE POTASIO,Calcio Cloruro,1.0
E.F.G.32.569,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.32.576,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.32.579,CLORURO DE POTASIO,Calcio Cloruro,1.0
E.F.G.32.579,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.32.581,CLORURO DE POTASIO,Calcio Cloruro,1.0
E.F.G.32.613,SILDENAFIL,Sildenafilo,0.909
E.F.G.32.663,MELOXICAM,Meloxicam,1.0
E.F.G.32.690,ATORVASTATINA,Atorvastatina,1.0
E.F.G.32.710,ATORVASTATINA,Atorvastatina,1.0
E.F.G.32.717,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.32.726,IBUPROFENO,Ibuprofeno,1.0
E.F.G.32.763,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.32.764,IBUPROFENO,Ibuprofeno,1.0
E.F.G.32.789,AMOXICILINA TRIHIDRATO,Amoxicilina,1.0
E.F.G.32.799,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.32.805,DIPIRONA,Dipirona,1.0
E.F.G.32.812,ATORVASTATINA,Atorvastatina,1.0
E.F.G.32.828,IBUPROFENO,Ibuprofeno,1.0
E.F.G.32.841,KETOCONAZOL,Ketoconazol,1.0
E.F.G.32.842,VITAMINA E,Vitamina A,1.0
E.F.G.32.858,DIPIRONA,Dipirona,1.0
E.F.G.32.870,AMPICILINA TRIHIDRATO,Ampicilina,1.0
E.F.G.32.878,GLIMEPIRIDA,Glimepirida,1.0
E.F.G.32.882,PENTOXIFILINA,Pentoxifilina,1.0
E.F.G.32.893,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.32.934,PREDNISONA,Prednisona,1.0
E.F.G.32.986,ACIDO ACETILSALICILICO,Acetilsalicilico Acido,1.0
E.F.G.32.995,PENICILINA G,Penicilina G,1.0
E.F.G.33.006,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.33.022,LOSARTAN POTASICO,Losartan,1.0
E.F.G.33.048,MELOXICAM,Meloxicam,1.0
E.F.G.33.059,PREDNISONA,Prednisona,1.0
E.F.G.33.101,KETOPROFENO,Ketoprofeno,1.0
E.F.G.33.159,DIAZEPAM,Diazepam,1.0
E.F.G.33.284,CLORHIDRATO DE PROCAINA,Procaina,1.0
E.F.G.33.285,CLORHIDRATO DE PROCAINA,Procaina,1.0
E.F.G.33.317,VITAMINA C,Vitamina C,1.0
E.F.G.33.347,ACIDO FOLICO,Folico Acido,1.0
E.F.G.33.352,ESPIRONOLACTONA,Espironolactona,1.0
E.F.G.33.361,METRONIDAZOL,Metronidazol,1.0
E.F.G.33.388,FUROSEMIDA,Furosemida,1.0
E.F.G.33.398,CLARITROMICINA,Claritromicina,1.0
E.F.G.33.401,OXITOCINA,Oxitocina,1.0
E.F.G.33.438,FUROSEMIDA,Furosemida,1.0
E.F.G.33.453,CIANOCOBALAMINA,Cianocobalamina,1.0
E.F.G.33.500,ALBENDAZOL,Albendazol,1.0
E.F.G.33.501,GLIBENCLAMIDA,Glibenclamida,1.0
E.F.G.33.539,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.33.559,ACIDO FOLICO,Folico Acido,1.0
E.F.G.33.594,KETOPROFENO,Ketoprofeno,1.0
E.F.G.33.613,CEFTAZIDIMA,Ceftazidima,1.0
E.F.G.33.614,ALBENDAZOL,Albendazol,1.0
E.F.G.33.636,KETOTIFENO,Ketotifeno,1.0
E.F.G.33.637,CELECOXIB,Celecoxib,1.0
E.F.G.33.690,MONTELUKAST,Montelukast,1.0
E.F.G.33.702,AMIKACINA,Amikacina,1.0
E.F.G.33.703,AMIKACINA,Amikacina,1.0
E.F.G.33.712,GLICERINA,Glicerina,1.0
E.F.G.33.713,GLICERINA,Glicerina,1.0
E.F.G.33.723,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.33.735,GLIMEPIRIDA,Glimepirida,1.0
E.F.G.33.785,CEFOTAXIMA,Cefotaxima,1.0
E.F.G.33.817,VALSARTAN,Valsartan,1.0
E.F.G.33.836,OMEPRAZOL SODICO,Omeprazol,1.0
E.F.G.33.865,LOSARTAN POTASICO,Losartan,1.0
E.F.G.33.866,CEFAZOLINA SODICA,Cefazolina,1.0
E.F.G.33.873,DIAZEPAM,Diazepam,1.0
E.F.G.33.895,LIDOCAINA,Lidocaina,1.0
E.F.G.33.906,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.33.909,MIDAZOLAM,Midazolam,1.0
E.F.G.33.910,GLIMEPIRIDA,Glimepirida,1.0
E.F.G.33.954,KETOPROFENO,Ketoprofeno,1.0
E.F.G.33.966,PREDNISONA,Prednisona,1.0
E.F.G.33.973,IBUPROFENO,Ibuprofeno,1.0
E.F.G.33.987,ACIDO FOLICO,Folico Acido,1.0
E.F.G.33.992,VALSARTAN,Valsartan,1.0
E.F.G.33.993,ATENOLOL,Atenolol,1.0
E.F.G.34.003,MEPIVACAINA CLORHIDRATO,Mepivacaina,1.0
E.F.G.34.016,MIDAZOLAM,Midazolam,1.0
E.F.G.34.019,CLORPROMAZINA,Clorpromazina,1.0
E.F.G.34.033,CLORTALIDONA,Clortalidona,1.0
E.F.G.34.057,LORATADINA,Loratadina,1.0
E.F.G.34.061,ONDANSETRON,Ondansetron,1.0
E.F.G.34.068,DOBUTAMINA,Dobutamina,1.0
E.F.G.34.069,DOPAMINA,Dopamina,1.0
E.F.G.34.084,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.34.122,ALBENDAZOL,Albendazol,1.0
E.F.G.34.133,IRINOTECAN,Irinotecan,1.0
E.F.G.34.148,ACETAZOLAMIDA,Acetazolamida,1.0
E.F.G.34.155,PENTOXIFILINA,Pentoxifilina,1.0
E.F.G.34.160,CLAVULANATO DE POTASIO,Clavulanato Potasio,1.0
E.F.G.34.160,AMOXICILINA TRIHIDRATO,Amoxicilina,1.0
E.F.G.34.180,ACICLOVIR,Aciclovir,1.0
E.F.G.34.202,MEROPENEM,Meropenem,1.0
E.F.G.34.203,AMPICILINA,Ampicilina,1.0
E.F.G.34.206,AMOXICILINA,Amoxicilina,1.0
E.F.G.34.228,CEFEPIMA,Cefepima,1.0
E.F.G.34.250,VITAMINA C,Vitamina C,1.0
E.F.G.34.250,VITAMINA E,Vitamina A,1.0
E.F.G.34.262,KETOCONAZOL,Ketoconazol,1.0
E.F.G.34.265,LOSARTAN POTASICO,Losartan,1.0
E.F.G.34.267,GLIBENCLAMIDA,Glibenclamida,1.0
E.F.G.34.295,CAPTOPRIL,Captopril,1.0
E.F.G.34.296,CAPTOPRIL,Captopril,1.0
E.F.G.34.300,ENALAPRIL,Enalapril,1.0
E.F.G.34.311,CEFAZOLINA,Cefazolina,1.0
E.F.G.34.338,ACIDO FOLICO,Folico Acido,1.0
E.F.G.34.341,AZITROMICINA,Azitromicina,1.0
E.F.G.34.347,FLUCONAZOL,Fluconazol,1.0
E.F.G.34.364,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.34.365,MEROPENEM,Meropenem,1.0
E.F.G.34.366,MEROPENEM,Meropenem,1.0
E.F.G.34.370,KETOPROFENO,Ketoprofeno,1.0
E.F.G.34.383,CEFEPIMA,Cefepima,1.0
E.F.G.34.416,CLINDAMICINA,Clindamicina,1.0
E.F.G.34.428,RANITIDINA,Ranitidina,1.0
E.F.G.34.436,CLORHIDRATO DE BUPIVACAINA,Bupivacaina,1.0
E.F.G.34.437,NITROFURAZONA,Nitrofurazona,1.0
E.F.G.34.438,BITARTRATO DE NOREPINEFRINA,Norepinefrina Bitartrato,1.0
E.F.G.34.453,TIOCOLCHICOSIDO,Tiocolchicosido,1.0
E.F.G.34.458,SILDENAFIL,Sildenafilo,0.909
E.F.G.34.468,IBUPROFENO,Ibuprofeno,1.0
E.F.G.34.502,PANTOPRAZOL,Pantoprazol,1.0
E.F.G.34.507,METRONIDAZOL,Metronidazol,1.0
E.F.G.34.511,LORATADINA,Loratadina,1.0
E.F.G.34.528,NIFEDIPINA,Nifedipino,0.9
E.F.G.34.541,AMPICILINA,Ampicilina,1.0
E.F.G.34.552,METRONIDAZOL,Metronidazol,1.0
E.F.G.34.567,SILDENAFIL,Sildenafilo,0.909
E.F.G.34.622,DOPAMINA,Dopamina,1.0
E.F.G.34.624,LORATADINA,Loratadina,1.0
E.F.G.34.631,FITOMENADIONA,Fitomenadiona,1.0
E.F.G.34.639,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.34.643,AZITROMICINA,Azitromicina,1.0
E.F.G.34.666,RISPERIDONA,Risperidona,1.0
E.F.G.34.673,METRONIDAZOL,Metronidazol,1.0
E.F.G.34.685,VANCOMICINA,Vancomicina,1.0
E.F.G.34.689,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.34.692,FLUCONAZOL,Fluconazol,1.0
E.F.G.34.695,LORATADINA,Loratadina,1.0
E.F.G.34.704,VANCOMICINA,Vancomicina,1.0
E.F.G.34.711,GENTAMICINA,Gentamicina,1.0
E.F.G.34.742,VINBLASTINA,Vinblastina,1.0
E.F.G.34.745,ADRENALINA,Adrenalina,1.0
E.F.G.34.771,IBUPROFENO,Ibuprofeno,1.0
E.F.G.34.772,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.34.774,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.34.778,MONTELUKAST,Montelukast,1.0
E.F.G.34.793,NAPROXENO,Naproxeno,1.0
E.F.G.34.794,HALOPERIDOL,Haloperidol,1.0
E.F.G.34.795,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.34.800,AZITROMICINA,Azitromicina,1.0
E.F.G.34.803,IBUPROFENO,Ibuprofeno,1.0
E.F.G.34.822,VANCOMICINA,Vancomicina,1.0
E.F.G.34.824,ENALAPRIL,Enalapril,1.0
E.F.G.34.825,LANSOPRAZOL,Lansoprazol,1.0
E.F.G.34.828,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.34.833,FUROSEMIDA,Furosemida,1.0
E.F.G.34.835,VANCOMICINA,Vancomicina,1.0
E.F.G.34.836,PREDNISONA,Prednisona,1.0
E.F.G.34.849,AMBROXOL CLORHIDRATO,Ambroxol,1.0
E.F.G.34.853,AMBROXOL CLORHIDRATO,Ambroxol,1.0
E.F.G.34.860,CEFOTAXIMA,Cefotaxima,1.0
E.F.G.34.869,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.34.873,ENALAPRIL,Enalapril,1.0
E.F.G.34.920,HIDROCORTISONA,Hidrocortisona,1.0
E.F.G.34.921,AZTREONAM,Aztreonam,1.0
E.F.G.34.964,ACIDO FOLICO,Folico Acido,1.0
E.F.G.34.965,DICLOFENACO POTASICO,Diclofenaco,1.0
E.F.G.34.979,LOSARTAN POTASICO,Losartan,1.0
E.F.G.34.981,GABAPENTINA,Gabapentina,1.0
E.F.G.34.982,GABAPENTINA,Gabapentina,1.0
E.F.G.34.999,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1.0
E.F.G.35.001,IBUPROFENO,Ibuprofeno,1.0
E.F.G.35.002,AMOXICILINA,Amoxicilina,1.0
E.F.G.35.003,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.35.004,SIMVASTATINA,Simvastatina,1.0
E.F.G.35.006,CANDESARTAN,Candesartan,1.0
E.F.G.35.007,CANDESARTAN,Candesartan,1.0
E.F.G.35.008,LOSARTAN POTASICO,Losartan,1.0
E.F.G.35.009,CEFEPIMA,Cefepima,1.0
E.F.G.35.012,AMOXICILINA,Amoxicilina,1.0
E.F.G.35.015,SILDENAFIL,Sildenafilo,0.909
E.F.G.35.016,SILDENAFIL,Sildenafilo,0.909
E.F.G.35.018,CETIRIZINA,Cetirizina,1.0
E.F.G.35.019,KETOPROFENO,Ketoprofeno,1.0
E.F.G.35.027,ALBENDAZOL,Albendazol,1.0
E.F.G.35.028,LOVASTATINA,Lovastatina,1.0
E.F.G.35.030,IBUPROFENO,Ibuprofeno,1.0
E.F.G.35.031,KETOCONAZOL,Ketoconazol,1.0
E.F.G.35.042,CEFOTAXIMA,Cefotaxima,1.0
E.F.G.35.044,OXALIPLATINO,Oxaliplatino,1.0
E.F.G.35.046,MIDAZOLAM,Midazolam,1.0
E.F.G.35.063,AMPICILINA,Ampicilina,1.0
E.F.G.35.065,SULBACTAM,Sulbactam,1.0
E.F.G.35.065,AMPICILINA,Ampicilina,1.0
E.F.G.35.091,AMOXICILINA,Amoxicilina,1.0
E.F.G.35.095,NEVIRAPINA,Nevirapina,1.0
E.F.G.35.130,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1.0
E.F.G.35.155,AMBROXOL CLORHIDRATO,Ambroxol,1.0
E.F.G.35.161,RIFAMPICINA,Rifampicina,1.0
E.F.G.35.171,AMBROXOL CLORHIDRATO,Ambroxol,1.0
E.F.G.35.183,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.35.183,LOSARTAN POTASICO,Losartan,1.0
E.F.G.35.185,MONTELUKAST,Montelukast,1.0
E.F.G.35.191,DESLORATADINA,Desloratadina,1.0
E.F.G.35.192,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.35.215,AZITROMICINA,Azitromicina,1.0
E.F.G.35.230,HIDROCORTISONA,Hidrocortisona,1.0
E.F.G.35.266,CITALOPRAM,Citalopram,1.0
E.F.G.35.267,SULFAMETOXAZOL,Sulfametoxazol,1.0
E.F.G.35.269,ACIDO ACETILSALICILICO,Acetilsalicilico Acido,1.0
E.F.G.35.271,CEFOTAXIMA,Cefotaxima,1.0
E.F.G.35.272,CEFTRIAXONA,Ceftriaxona,1.0
E.F.G.35.273,CEFAZOLINA,Cefazolina,1.0
E.F.G.35.274,MOMETASONA FUROATO,Mometasona Furoato,1.0
E.F.G.35.275,CEFEPIMA,Cefepima,1.0
E.F.G.35.277,VITAMINA E,Vitamina A,1.0
E.F.G.35.278,QUINAPRIL,Quinapril,1.0
E.F.G.35.279,QUINAPRIL,Quinapril,1.0
E.F.G.35.285,QUINAPRIL,Quinapril,1.0
E.F.G.35.286,MONTELUKAST,Montelukast,1.0
E.F.G.35.287,IBUPROFENO,Ibuprofeno,1.0
E.F.G.35.298,AZITROMICINA,Azitromicina,1.0
E.F.G.35.300,ACETAMINOFEN,Acetaminofen,1.0
E.F.G.35.303,CEFTRIAXONA,Ceftriaxona,1.0
E.F.G.35.304,CEFALEXINA,Cefalexina,1.0
E.F.G.35.305,ACICLOVIR,Aciclovir,1.0
E.F.G.35.310,CLORFENIRAMINA,Clorfeniramina,1.0
E.F.G.35.314,FLUOXETINA,Fluoxetina,1.0
E.F.G.35.338,ATORVASTATINA,Atorvastatina,1.0
E.F.G.35.339,ATORVASTATINA,Atorvastatina,1.0
E.F.G.35.340,ATORVASTATINA,Atorvastatina,1.0
E.F.G.35.343,LEVOFLOXACINA,Levofloxacino,0.923
E.F.G.35.347,NAPROXENO,Naproxeno,1.0
E.F.G.35.351,KETOPROFENO,Ketoprofeno,1.0
E.F.G.35.358,CLARITROMICINA,Claritromicina,1.0
E.F.G.35.415,ALOPURINOL,Alopurinol,1.0
E.F.G.35.420,RISEDRONATO SODICO,Risedronato Sodio,1.0
E.F.G.35.435,DICLOFENACO POTASICO,Diclofenaco,1.0
E.F.G.35.437,ACICLOVIR,Aciclovir,1.0
E.F.G.35.438,LORATADINA,Loratadina,1.0
E.F.G.35.439,DICLOFENACO POTASICO,Diclofenaco,1.0
E.F.G.35.441,TEOFILINA,Teofilina,1.0
E.F.G.35.442,ENALAPRIL,Enalapril,1.0
E.F.G.35.443,METOCLOPRAMIDA,Metoclopramida,1.0
E.F.G.35.446,MONTELUKAST,Montelukast,1.0
E.F.G.35.447,MONTELUKAST,Montelukast,1.0
E.F.G.35.449,DICLOFENAC SODICO,Diclofenaco,0.909
E.F.G.35.456,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1.0
E.F.G.35.458,PIROXICAM,Piroxicam,1.0
E.F.G.35.467,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.35.470,ALBENDAZOL,Albendazol,1.0
E.F.G.35.474,CEFEPIMA,Cefepima,1.0
E.F.G.35.486,DESLORATADINA,Desloratadina,1.0
E.F.G.35.511,MONTELUKAST,Montelukast,1.0
E.F.G.35.517,METILDOPA,Metildopa,1.0
E.F.G.35.526,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.35.526,VALSARTAN,Valsartan,1.0
E.F.G.35.570,IVERMECTINA,Ivermectina,1.0
E.F.G.35.571,CARVEDILOL,Carvedilol,1.0
E.F.G.35.572,CARVEDILOL,Carvedilol,1.0
E.F.G.35.615,IBUPROFENO,Ibuprofeno,1.0
E.F.G.35.646,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.35.648,LOSARTAN POTASICO,Losartan,1.0
E.F.G.35.660,AMITRIPTILINA,Amitriptilina,1.0
E.F.G.35.664,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.35.664,VALSARTAN,Valsartan,1.0
E.F.G.35.687,AMOXICILINA,Amoxicilina,1.0
E.F.G.35.688,DOMPERIDONA,Domperidona,1.0
E.F.G.35.691,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.35.692,DOMPERIDONA,Domperidona,1.0
E.F.G.35.694,QUINAPRIL,Quinapril,1.0
E.F.G.35.704,DIPIRONA,Dipirona,1.0
E.F.G.35.742,CLORURO DE POTASIO,Calcio Cloruro,1.0
E.F.G.35.742,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.35.751,CAPTOPRIL,Captopril,1.0
E.F.G.35.752,RIBAVIRINA,Ribavirina,1.0
E.F.G.35.758,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.35.760,MIDAZOLAM,Midazolam,1.0
E.F.G.35.790,CLORHIDRATO DE DIFENHIDRAMINA,Difenhidramina,1.0
E.F.G.35.819,CINNARIZINA,Cinnarizina,1.0
E.F.G.35.827,ALBENDAZOL,Albendazol,1.0
E.F.G.35.831,CARVEDILOL,Carvedilol,1.0
E.F.G.35.847,ESOMEPRAZOL MAGNESICO TRIHIDRATO,Esomeprazol Magnesico,1.0
E.F.G.35.848,ACIDO FOLICO,Folico Acido,1.0
E.F.G.35.889,FENITOINA,Fenitoina,1.0
E.F.G.35.890,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.35.892,CLORURO DE POTASIO,Calcio Cloruro,1.0
E.F.G.35.892,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.35.902,MONTELUKAST,Montelukast,1.0
E.F.G.35.907,SECNIDAZOL,Secnidazol Anhidro,1.0
E.F.G.35.908,IRBESARTAN,Irbesartan,1.0
E.F.G.35.909,ATORVASTATINA,Atorvastatina,1.0
E.F.G.35.911,ATORVASTATINA,Atorvastatina,1.0
E.F.G.35.914,SILDENAFIL,Sildenafilo,0.909
E.F.G.35.920,LEVOFLOXACINA,Levofloxacino,0.923
E.F.G.35.921,DIPIRONA,Dipirona,1.0
E.F.G.35.984,CIPROFLOXACINO,Ciprofloxacino,1.0
E.F.G.35.985,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.35.987,CETIRIZINA,Cetirizina,1.0
E.F.G.36.001,AZITROMICINA,Azitromicina,1.0
E.F.G.36.008,ACIDO ASCORBICO,Ascorbico Acido,1.0
E.F.G.36.024,ORLISTAT,Orlistat,1.0
E.F.G.36.039,ACIDO FOLICO,Folico Acido,1.0
E.F.G.36.068,IRBESARTAN,Irbesartan,1.0
E.F.G.36.073,MEBENDAZOL,Mebendazol,1.0
E.F.G.36.109,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.36.109,LOSARTAN POTASICO,Losartan,1.0
E.F.G.36.110,HIDROCLOROTIAZIDA,Hidroclorotiazida,1.0
E.F.G.36.110,LOSARTAN POTASICO,Losartan,1.0
E.F.G.36.122,CLOPIDOGREL,Clopidogrel,1.0
E.F.G.36.124,CLORURO DE SODIO,Calcio Cloruro,1.0
E.F.G.36.125,DEXAMETASONA FOSFATO SÓDICO,Dexametasona,1.0
E.F.G.36.125,CLOTRIMAZOL,Clotrimazol,1.0
E.F.G.36.162,FLUCONAZOL,Fluconazol,1.0
