proveedor,descripcion,costo,ef,estado,motivo
cobeca,LEVOFLOXACINO TAB REC 750MG X5 ADN,4.87,E.F.G.38.926,matched,score=0.733
cobeca,"LEVONORGESTREL TAB 1,5MG X1 GEAG",3.11,E.F.G.43.297,matched,score=0.891
cobeca,"LEVONORGESTREL TAB 1,5MG X1 HM",3.88,E.F.G.43.297,matched,score=0.891
cobeca,"LEVONORGESTREL TAB 1,5MG X1 TIAR",3.77,E.F.G.43.297,matched,score=0.891
cobeca,"LEVONORGESTREL TAB REC 1,5MG X1 BRIUT",3.12,,sin_match,score_bajo
cobeca,LEVOPRIDE COMP 25MG X 30,7.03,E.F.43.586,matched,score=0.775
cobeca,LEVORAT SOL ORAL 5MG/ML 30ML L.O,8.83,E.F.42.231,matched,score=0.635
cobeca,LEVORAT TAB REC 5MG X10 L.O,7.32,,sin_match,score_bajo
cobeca,LEVOSULPIRIDA TAB 25MG X30 CLX,6.08,E.F.G.43.890,matched,score=0.902
cobeca,LEVOSULPIRIDE TAB 25MG X30 PHARME,6.78,E.F.G.37.085,matched,score=0.797
cobeca,LEVOTEC SOL IV 5MG/ML 500MG 100ML BHR,5.82,,sin_match,score_bajo
cobeca,LEVOTEC SOL IV 750MG 150ML BHR,11.58,,sin_match,score_bajo
cobeca,LEVOTIROXINA SOD TAB 100MCG X10 CR DIST,2.75,E.F.G.42.576,matched,score=0.826
cobeca,LEVOTIROXINA SOD TAB 100MCG X50 ALESS,7.1,E.F.G.42.576,matched,score=0.696
cobeca,LEVOTIROXINA SOD TAB 100MCG X50 CR DIST,4.96,E.F.G.42.576,matched,score=0.826
cobeca,LEVOTIROXINA SOD TAB 50MCG X50 ALESS,5.78,E.F.G.43.141,matched,score=0.707
cobeca,LEXYN SOL ORAL 5/30MG/5ML CER 100ML LETI,11.13,,sin_match,score_bajo
cobeca,"LIBERDUX JBE 2,5MG/5ML 60ML MEY",5.87,,sin_match,score_bajo
cobeca,"LIBERDUX SOL ORAL 2,5MG/5ML 60ML MEY",5.78,,sin_match,score_bajo
cobeca,LIBERDUX TAB 5MG X 10 MEYER,3.06,,sin_match,score_bajo
cobeca,LIBRETA CARIBE EMPAST MIX U/LINEA 100H,1.83,,no_farmaco,
cobeca,LIBRETA CARIBE JEANS DOB/ARGOLLA 6MX168H,7.28,,no_farmaco,
cobeca,LIBRETA CRISVI EMPAST D/LINEA,1.83,,no_farmaco,
cobeca,LIDOCAINA AMP 2%/2ML INTRAD X5 GMEDIC,12.21,E.F.G.32.824,matched,score=0.675
cobeca,"LIDOCAINA C/ADRENALINA AMP 1,8MLX50 TIAR",47.79,E.F.G.43.916,matched,score=0.870
cobeca,LIDOCAINA GEL TOP 2% 35G TIAR,6.78,,sin_match,score_bajo
cobeca,LIDOCAINA SOL INY 2% 30ML X1 ALESS,5.23,,sin_match,score_bajo
cobeca,LIDOMED CREM 5% 30G PHAR,10.09,,sin_match,sin_candidato
cobeca,LIDOMED JAL 2% 30G PHAR,9.29,,no_farmaco,
cobeca,LIDOMED SPRAY 10% 115ML PHAR,20.69,,no_farmaco,
cobeca,LIMIAR CAP BLD 150MG X30 EURO,16.27,,sin_match,score_bajo
cobeca,LIMONADA LAXANTE 240ML BIOF,5.16,,no_farmaco,
cobeca,LIMP AER PRIDE NAR 360ML,6.16,,sin_match,sin_candidato
cobeca,LIMP AER PRIDE NAT 360ML,6.16,,sin_match,sin_candidato
cobeca,LIMP AJAX BICARBONAT NAR/LIMON X1L,5.25,,no_farmaco,
cobeca,LIMP ANTIBACT FABULOSO LAVAND 2L,8.52,,no_farmaco,
cobeca,LIMP ANTIBACT FABULOSO LAVAND 500ML,2.63,,no_farmaco,
cobeca,LIMP FABULOSO A/BACTERIAL ENERGIA NAR 1L,4.78,,no_farmaco,
cobeca,LIMP FABULOSO FRESCO AMANECER 1L,5.25,,no_farmaco,
cobeca,LIMP FACIAL PONDS AGE MIRACLE 100G,9.02,,no_farmaco,
cobeca,LIMP M/SUPERFICIES VENSOL C/AT 500ML,3.8,,no_farmaco,
cobeca,LIMP M/SUPERFICIES VENSOL C/AT 946ML,4.8,,no_farmaco,
cobeca,LIMP M/SUPERFICIES VENSOL S/AT 500ML,3.17,,no_farmaco,
cobeca,LIMP M/SUPERFICIES VENSOL S/AT 946ML,3.66,,no_farmaco,
cobeca,LIMP PLEDGE ACERO INOXID POTPURRI 378ML,7.65,,no_farmaco,
cobeca,LIMP PLEDGE LIMON 378ML,7.65,,no_farmaco,
cobeca,LIMP VENSOL C/AROMA 500ML,2.76,,no_farmaco,
cobeca,LIMP/BAÑ MR MUSCULO MULT/PISTO 500ML,4.57,,no_farmaco,
cobeca,LIMPIADOR FABULOSO BABY X 1LT,4.74,,no_farmaco,
cobeca,LIMPIADOR TAPA AMARILLA BRISA MARINA X1L,2.49,,no_farmaco,
cobeca,LIMPIADOR TAPA AMARILLA DULZ/FRUTAL X 1L,2.49,,no_farmaco,
cobeca,LIMPIADOR TAPA AMARILLA GLAM/BOUQUET X1L,2.49,,no_farmaco,
cobeca,LIMPIADOR TAPA AMARILLA JARD/LIMONES X1L,2.49,,no_farmaco,
cobeca,LIMPIADOR TAPA AMARILLA PVO X 450G,2.63,,sin_match,sin_candidato
cobeca,LIMPIAVIDRIOS VENSOL S/AT 500ML,3.19,,no_farmaco,
cobeca,LINAZA CAP 500MG X30 HERB,8.18,,sin_match,sin_candidato
cobeca,LINAZA CAP 500MG X60 HERB,8.44,,sin_match,sin_candidato
cobeca,LINEZID SOL INY 600MG/2MG/ML 300ML BHR,18.57,E.F.40.559,matched,score=0.640
cobeca,LINEZOLID/LINEPRA AMP 600MG/300ML X1 ADN,13.86,,sin_match,sin_candidato
cobeca,LIOLACTIL CAP X20 ELM,11.35,P.B.318,matched,score=1.000
cobeca,"LIOLACTIL SOB 1,5G X6 ELM",14.18,P.B.1.264,matched,score=0.780
cobeca,LIPACOMB TAB 10MG/20MG X30 FAR,12.21,E.F.39.972,matched,score=0.813
cobeca,LIPEND COMP 10MG X30 FC,19.56,E.F.44.241,matched,score=0.648
cobeca,LIPEND COMP 20MG X30 FC,19.69,E.F.44.242,matched,score=0.648
cobeca,LIPO2 FAT BURNER CAP X60 PHARMAC,22.08,,sin_match,sin_candidato
cobeca,LIPONTAL TAB 900MG X10 MEY,10.69,E.F.28.540,matched,score=0.625
cobeca,LISILET COMP 10MG X30 LETI,37.36,E.F.26.675,matched,score=0.720
cobeca,"LISILETIC COMP 20MG/12,5MG X30 LETI",59.05,E.F.29.414,matched,score=0.739
cobeca,LISIN BE SUPLEM ALIMENTICIO120ML BIOTECH,8.9,,no_farmaco,
cobeca,LISINORVA TAB 10MG X30 UNIPH,8.55,,sin_match,sin_candidato
cobeca,LISOMUCIN JBE 4MG X120ML PLN,3.67,E.F.17.740,matched,score=0.844
cobeca,LISOMUCIN JBE 8MG 120ML PLN,3.36,E.F.22.407,matched,score=0.762
cobeca,"LIT ENEMA 10,8/4,5G PED 67,5ML VARG",11.23,,sin_match,score_bajo
cobeca,LIT ENEMA 16/6G AD 100ML VARG,11.61,,no_farmaco,
cobeca,LITONATE CREM 1% 15G BIOT,10,,sin_match,sin_candidato
cobeca,LITONATE PVO 2% 10G BIOT,23.95,,sin_match,sin_candidato
cobeca,LITONATE TAB 30 MG X30,15.48,,sin_match,sin_candidato
cobeca,LOC A/CASPA BIPROX BIOS PHAR 400ML,28.51,,sin_match,sin_candidato
cobeca,LOC ACELERA BRONC AUSTRALIAN GOLD 237ML,17.36,,sin_match,sin_candidato
cobeca,LOC ANALGESICA SPRAY 60ML RECETT,2.74,,sin_match,sin_candidato
cobeca,LOC CAPIL MANDY SUAV TRI/LIN 2 200ML,6.35,,sin_match,sin_candidato
cobeca,LOC CAPIL MANDY TRIGO LINAZ PASO 1 200ML,6.93,,sin_match,sin_candidato
cobeca,LOC CORP AMALFI BODY MILK Q10 500ML,4.19,,sin_match,sin_candidato
cobeca,LOC CORP BEDUCEN PROB5 HIDRAT 400ML,23.79,,sin_match,sin_candidato
cobeca,LOC CORP BEDUCIS NEUTRA 200ML,4.55,,sin_match,score_bajo
cobeca,LOC CORP BRUCEN ADULTCARE 250ML,13,,sin_match,sin_candidato
cobeca,LOC CORP BRUCEN ADULTCARE 400ML,18.36,,sin_match,sin_candidato
cobeca,LOC CORP BRUCEN HYDRO BODY 250ML,13.28,,sin_match,sin_candidato
cobeca,LOC CORP BRUCEN HYDRO BODY 400ML,15.03,,sin_match,sin_candidato
cobeca,LOC CORP BRUCETIN BODY LOTION 200ML,11.6,,sin_match,sin_candidato
cobeca,LOC CORP COHER PIEL SENSI EXHUMECT 240ML,8.09,,sin_match,sin_candidato
cobeca,LOC CORP COHER REPARAC/INT 240ML,8.34,,sin_match,sin_candidato
cobeca,LOC CORP ROLL ON ARTRI FRESH 90G,3,,sin_match,sin_candidato
cobeca,LOC CORP ROSA DEL SUR AC/ROSA MO X 200ML,7.7,,sin_match,score_bajo
cobeca,LOC CORP ST IVES AVENA/KARIT 621ML,16.21,,sin_match,sin_candidato
cobeca,LOC CORP VASELINE ADVANCE STRENGTH 200ML,4.54,,sin_match,sin_candidato
cobeca,LOC CORP VASELINE ADVANCE STRENGTH 400ML,9.02,,sin_match,sin_candidato
cobeca,LOC CORP VASELINE ALOE SOOTHE 200ML,4.54,,sin_match,sin_candidato
cobeca,LOC COSMOLIVE MANOS/CUERPO BERRIES 100ML,3.02,,sin_match,sin_candidato
cobeca,LOC COSMOLIVE MANOS/CUERPO CITRUS 100ML,6.85,,sin_match,sin_candidato
cobeca,LOC COSMOLIVE MANOS/CUERPO COCO 100ML,6.85,,sin_match,sin_candidato
cobeca,LOC COSMOLIVE MANOS/CUERPO MANGOES 100ML,6.85,,sin_match,sin_candidato
cobeca,LOC DIADEX PHIS C/VALVULA 1L,20.9,,sin_match,sin_candidato
cobeca,LOC DIADEX PHIS C/VALVULA 500ML,14.04,,sin_match,sin_candidato
cobeca,LOC EVERY NIGHT HIDRAT SUAV MILK 200ML,3.21,,sin_match,sin_candidato
cobeca,LOC EVERY NIGHT HIDRAT SUAV MILK 365ML,4.36,,sin_match,sin_candidato
cobeca,LOC EVERY NIGHT HIDRATPROFU MIELTRI200ML,3.21,,sin_match,sin_candidato
cobeca,LOC FACIAL BEDUCEN PROB5 HIDRAT NOC 50ML,18.39,,sin_match,sin_candidato
cobeca,LOC HAWAIIAN TROPIC A/OXIDAN SPF50 50ML,15.49,,sin_match,sin_candidato
cobeca,LOC HAWAIIAN TROPIC MATTE SPF30 50ML,15.49,,sin_match,sin_candidato
cobeca,LOC HAWAIIAN TROPIC SENSITIVE SPF50 50ML,15.49,,sin_match,sin_candidato
cobeca,LOC HAWAIIAN TROPIC SHEER SPF50 120ML,12.78,,sin_match,sin_candidato
cobeca,LOC HAWAIIAN TROPIC SHEER SPF50 240ML,18.7,,sin_match,sin_candidato
cobeca,LOC HAWAIIAN TROPIC SILK SPF50 180ML,19.12,,sin_match,sin_candidato
cobeca,LOC HIDRAT ADEMINA ROSA KIDS 170G,3.25,,sin_match,sin_candidato
cobeca,LOC HIDRAT BEDUCEN PROB5 HIDRAT DIA 50ML,18.39,,sin_match,sin_candidato
cobeca,LOC HIDRAT HIDRIBET 125ML,18.18,,sin_match,sin_candidato
cobeca,LOC HIDRAT HIDRIBET 5% 125ML,17.66,,sin_match,sin_candidato
cobeca,LOC HIDRAT IE ALOE 500ML,8.2,,sin_match,sin_candidato
cobeca,LOC HIDRAT ST IVES VIT E/AGUACATE 621ML,16.21,,sin_match,score_bajo
cobeca,LOC HIDRAT UREADERM LACTATO 225G,26.1,,sin_match,score_bajo
cobeca,LOC HIDRATANTE ADEMINA BLAN KIDS 170G,3.25,,sin_match,sin_candidato
cobeca,"LOC LACTIBON FEM PH3,5 240ML",21.95,,sin_match,score_bajo
cobeca,LOC LIMP ANIBACT KORILI SUNFLOWER 500ML,2.19,,sin_match,sin_candidato
cobeca,LOC LIMP BRUCEN ROSTRO/CUERP DIA-B 250ML,9.9,,sin_match,score_bajo
cobeca,LOC LIMP FACIAL BRUCEN SYNDET 120ML,10.49,,sin_match,sin_candidato
cobeca,LOC LIMP INTIMA LACTIBON BIOLUBE 155G,13.64,,sin_match,sin_candidato
cobeca,LOC LOP CEROPIOJOS 240ML,6.62,,sin_match,sin_candidato
cobeca,LOC PEDIA BEDUCIS 200ML,6.17,,sin_match,sin_candidato
cobeca,LOC ROLL ON MOSQUITAN DESP/PICADA 20ML,4.12,,sin_match,sin_candidato
cobeca,LOC ROLL ON VIBRA NAT PIERNAS CANSAD 90G,3.51,,sin_match,sin_candidato
cobeca,LOC ZUKADRYL 100ML,11.1,,sin_match,sin_candidato
cobeca,LOCION CAPI AVISPA 120ML,3.6,,no_farmaco,
cobeca,LOCION HIDRAT IE ARNICA 500ML,11.61,,no_farmaco,
cobeca,LOCION SPRAY BIODERMA CICABIO 40ML,28.17,,no_farmaco,
cobeca,LODESTAR TAB REC 100MG X30 VLM,6.91,E.F.43.571,matched,score=0.648
cobeca,LODESTAR TAB REC 50MG X30 VLM,4.55,E.F.41.446,matched,score=0.628
cobeca,"LODESTAR TAB REC HCT 50MG/12,5MG X30 VLM",7.35,,sin_match,score_bajo
cobeca,LODIPIN COMP 10MG X10 MEG,2.73,E.F.41.901,matched,score=0.859
cobeca,LODIPIN COMP REC 10MG X30 MEG,5.84,E.F.39.867,matched,score=0.634
cobeca,LOFLOX TAB 400MG X10 MEY,5.61,E.F.28.967,matched,score=0.825
cobeca,LOGANIL JAB PED 120ML BIOTECH,5.56,,sin_match,score_bajo
cobeca,LOGANIL JBE AD 120ML BIOTECH,7.27,E.F.22.858,matched,score=0.606
cobeca,LOGANIL JBE PED 100MG/5ML 60ML BIOT,3.81,E.F.22.859,matched,score=0.627
cobeca,LOKARIN JBE 5MG/60MG/5ML 60ML BIOTECH,6.74,E.F.30.293,matched,score=0.717
cobeca,LONAC 50 SUP 50MG X10 TIAR,5.53,,no_farmaco,
cobeca,LONGACEF CAP 400MG X5 LETI,60.69,E.F.39.217,matched,score=0.617
cobeca,LONGACEF SUSP 100MG 60ML LETI,43.67,,sin_match,score_bajo
cobeca,LOPERAM TAB DISP 50 X4 VARG,74.88,E.F.22.142,matched,score=0.844
cobeca,LOPERAM TAB X10 VARG,3.69,E.F.22.142,matched,score=1.000
cobeca,LOPERAMIDA CAP 2MG X10 GEAG,3.51,E.F.G.40.887,matched,score=0.891
cobeca,LOPERAMIDA TAB 2MG X10 BIOQ,3.51,E.F.G.40.887,matched,score=0.891
cobeca,LOPERAMIDA TAB 2MG X100 PORTU,7.34,E.F.G.43.709,matched,score=0.730
cobeca,LORACERT JBE PED CEREZA 60ML PHARME,6.64,,sin_match,score_bajo
cobeca,LORADEX JBE 1MG/ML 30ML PLX,2.4,,sin_match,score_bajo
cobeca,LORADEX JBE 1MG/ML 60ML PLX,2.9,,sin_match,score_bajo
cobeca,LORADEX TAB 10MG X10 PLX,1.73,E.F.36.543,matched,score=0.750
cobeca,LORATADINA AMBR SUSP 5MG/30ML 60ML KIMIC,4.47,E.F.G.37.587,matched,score=0.672
cobeca,LORATADINA COMP 10MG X10 LETI,2.08,E.F.G.28.127,matched,score=0.902
cobeca,LORATADINA JBE 1MG/MG 60ML KIMIC,2.27,E.F.G.30.034,matched,score=0.675
cobeca,LORATADINA LORAFIT TAB 10MG X10 ADN,0.94,E.F.G.27.529,matched,score=0.750
cobeca,LORATADINA SOL ORAL 5MG/5ML 60ML ALESS,1.38,E.F.G.40.440,matched,score=0.700
cobeca,LORATADINA SOL ORAL PED 1MG/ML 60ML L.O,4.58,,sin_match,score_bajo
cobeca,LORATADINA SUSP 5MG/5ML 60ML BUKA,1.7,E.F.G.28.201,matched,score=0.842
cobeca,LORATADINA TAB 10MG X10 BIOQ,2.16,E.F.G.39.257,matched,score=0.902
cobeca,LORATADINA TAB 10MG X10 CLX,1.61,E.F.G.27.529,matched,score=0.902
cobeca,LORATADINA TAB 10MG X10 KIMIC,1.4,E.F.G.39.177,matched,score=0.740
cobeca,LORATADINA TAB 10MG X10 L.O,2.32,E.F.G.39.177,matched,score=0.742
cobeca,LORATADINA TAB 10MG X10 PHARME,1.51,E.F.G.27.529,matched,score=0.859
cobeca,LORATADINA TAB 10MG X20 PHARME,2.83,E.F.G.27.529,matched,score=0.859
cobeca,LORATADINA/AMBROXOL TAB 5/30MG X 10 KIMI,3.7,E.F.G.43.383,matched,score=0.935
cobeca,"LORATADINA/BETAMET TAB 5/0,25MG X10 GEAG",3.64,E.F.G.42.490,matched,score=0.837
cobeca,LORAVAL JBE 5MG/ML 60ML VLM,2.66,E.F.29.808,matched,score=0.690
cobeca,LORAVAL TAB 10MG X10 VLM,1.81,E.F.29.176,matched,score=0.750
cobeca,LORECORT SOL ORAL 60ML L.O,21.37,E.F.37.256,matched,score=0.656
cobeca,LOREX JBE 1MG/1ML 60ML DLR,2.54,E.F.27.541,matched,score=0.629
cobeca,LORTADEX TAB/REC 50MG X30 PLX,3.57,,sin_match,score_bajo
cobeca,"LOSAR POT HCT COMP REC 50/12,5MG X30 VAR",6.08,,sin_match,score_bajo
cobeca,LOSARTAN HCT TAB REC 100/25MGX30 PHARME,11.14,,sin_match,score_bajo
cobeca,LOSARTAN POT COMP/REC 100MG X30 SPEFAR,5.95,,sin_match,score_bajo
cobeca,LOSARTAN POT TAB 100MG X 30 ANGELUS,1.29,E.F.G.36.980,matched,score=0.739
cobeca,LOSARTAN POT TAB 50MG X30 KMP,4.52,E.F.G.29.469,matched,score=0.810
cobeca,"LOSARTAN POT/HCT COMP R 100/12,5X30 VARG",6.88,E.F.G.36.979,matched,score=0.662
cobeca,LOSARTAN POT/HIDROC COM/REC 50/12.5MGX30,12.39,,sin_match,score_bajo
cobeca,LOSARTAN POTA COMP 50MG X10 LETI,3.59,E.F.G.29.469,matched,score=0.870
cobeca,LOSARTAN POTA COMP REC 100MG X10 GNV,3.67,E.F.G.36.110,matched,score=0.717
cobeca,LOSARTAN POTA COMP REC 100MG X10 VARG,2.16,E.F.G.37.542,matched,score=0.743
cobeca,LOSARTAN POTA COMP REC 100MG X30 LETI,10.31,E.F.G.37.542,matched,score=0.743
cobeca,LOSARTAN POTA COMP REC 100MG X30 VARG,6.56,E.F.G.37.542,matched,score=0.743
cobeca,LOSARTAN POTA COMP REC 50MG X30 LETI,8.57,E.F.G.35.008,matched,score=0.731
cobeca,LOSARTAN POTA COMP REC 50MG X30 VARG,2.81,E.F.G.35.008,matched,score=0.735
cobeca,LOSARTAN POTA TAB 100MG X30 KIMIC,5.12,E.F.G.36.980,matched,score=0.756
cobeca,LOSARTAN POTA TAB 50MG X30 ALESS,1.58,E.F.G.35.402,matched,score=0.730
cobeca,LOSARTAN POTA TAB 50MG X30 BIOTECH,2.86,E.F.G.42.945,matched,score=0.870
cobeca,LOSARTAN POTA TAB 50MG X30 CR DAC,1.26,E.F.G.29.469,matched,score=0.826
cobeca,LOSARTAN POTA TAB 50MG X30 KIMIC,1.47,E.F.G.35.402,matched,score=0.741
cobeca,LOSARTAN POTA TAB 50MG X30 PLX,2.12,E.F.G.29.469,matched,score=0.826
cobeca,LOSARTAN POTA TAB AD 50MG X30 CR CCM,1.05,E.F.G.35.402,matched,score=0.674
cobeca,LOSARTAN POTA TAB REC 100MG X10 KIMIC,1.82,,sin_match,score_bajo
cobeca,LOSARTAN POTA TAB REC 100MG X10 PHARME,2.48,E.F.G.36.110,matched,score=0.717
cobeca,LOSARTAN POTA TAB REC 100MG X30 BIU,3.05,E.F.G.36.110,matched,score=0.717
cobeca,LOSARTAN POTA TAB REC 100MG X30 CLX,5.39,E.F.G.36.110,matched,score=0.717
cobeca,LOSARTAN POTA TAB REC 50MG X10 ADN,0.64,E.F.G.31.205,matched,score=0.704
cobeca,LOSARTAN POTA TAB REC 50MG X20 KIMIC,1.3,,sin_match,score_bajo
cobeca,LOSARTAN POTA TAB REC 50MG X30 BIU,1.78,E.F.G.31.205,matched,score=0.704
cobeca,LOSARTAN POTA TAB REC 50MG X30 CLX,1.42,E.F.G.34.265,matched,score=0.748
cobeca,LOSARTAN POTA TAB REC 50MG X30 PHARME,2.03,E.F.G.31.205,matched,score=0.704
cobeca,LOSARTAN POTA TAB REC 50MG X30 VLM,5.04,E.F.G.35.008,matched,score=0.748
cobeca,"LOSARTAN POTA/HCT 50/12,5MG X10 KIMIC",2.83,,no_farmaco,
cobeca,"LOSARTAN POTA/HCT COMP 50/12,5MGX15 LETI",7.38,E.F.G.35.402,matched,score=0.707
cobeca,LOSARTAN POTA/HCT COMPR 100/25MGX30 LETI,9.62,,no_farmaco,
cobeca,LOSARTAN POTASICO TAB 100MG X30 PLX,6.36,E.F.G.34.979,matched,score=0.904
cobeca,LOSARTAN POTASICO TAB 50 MG X 30 DISTRIL,1.79,E.F.G.35.402,matched,score=0.870
cobeca,LOSARTAN POTASICO TAB 50MG X10 KMP,1.2,E.F.G.29.469,matched,score=0.891
cobeca,LOSARTAN/HCT COMP 100MG/25MG X30 DORO,7.75,E.F.G.36.980,matched,score=0.698
cobeca,"LOSARTAN/HCT TAB 50/12,5MG X15 PHARME",5.25,E.F.G.35.402,matched,score=0.734
cobeca,"LOSARTAN/HCT TAB 50MG/12,5MG X30 ANG/H",7.44,E.F.G.35.402,matched,score=0.715
cobeca,LOSARTAN/HCT TAB REC 100/25MG X10 PHARME,5.17,,sin_match,score_bajo
cobeca,LOSARTAN/HCT TABR 50MG/12.5MG X30 LA SAN,10.08,,no_farmaco,
cobeca,"LOSARTAN/HTC COMP REC 50/12,5MGX60BLUE/M",8.27,E.F.G.31.205,matched,score=0.678
cobeca,LOSIL-S SPRAY 1% 30ML CR CCM,8.79,,no_farmaco,
cobeca,LOTEMICIN SUSP OFT 0.5%/0.3% X 5 ML,11.56,E.F.38.053,matched,score=0.801
cobeca,LOTESOFT SUSP OFT EST 5ML MEG,12.6,,sin_match,score_bajo
cobeca,LOWPRES SOL INY 150MCG/ML X5 BHR,12.39,E.F.32.377,matched,score=0.844
cobeca,LUBRICANTE A BASE D/AGUA SENSE 50ML,8.3,,no_farmaco,
cobeca,LUBRICANTE A BASE D/AGUA SENSE 75ML,9.74,,no_farmaco,
cobeca,LUBRICANTE GEL CUMLAUDE LAB MUCUS 30ML,20.11,,sin_match,sin_candidato
cobeca,LUBRICANTE INTIMO BIOGEL CHICLE 60ML,3.38,,no_farmaco,
cobeca,LUBRICANTE INTIMO BIOGEL CHOCO 60ML,3.38,,no_farmaco,
cobeca,LUBRICANTE INTIMO BIOGEL NEUTRO 120ML,4.37,,no_farmaco,
cobeca,LUBRICANTE INTIMO BIOGEL NEUTRO 60ML,3.38,,no_farmaco,
cobeca,LUBRICANTE INTIMO BIOGEL PIÑ COLA 60ML,3.38,,no_farmaco,
cobeca,LUBRICANTE INTIMO GEL TIME+ RETAR 60ML,3.98,,sin_match,sin_candidato
cobeca,LUBRICANTE INTIMO SPRAY TIME+ RETAR 30ML,6.25,,no_farmaco,
cobeca,LUBRICANTE PRUDENCE GROSELLA 30ML DKT,6.55,,no_farmaco,
cobeca,LUBRICANTE PRUDENCE GROSELLA 75ML DKT,7.17,,no_farmaco,
cobeca,LUBRICANTE PRUDENCE NATU 75ML DKT,7.17,,no_farmaco,
cobeca,LUBRICANTE PRUDENCE UVA 30ML DKT,6.55,,no_farmaco,
cobeca,LUBRICANTE PRUDENCE UVA 75ML DKT,7.17,,no_farmaco,
cobeca,LUBRIPIU OVUL CUMLAUDE LAB X10 MANCENT,33.75,,sin_match,sin_candidato
cobeca,LUDROX TAB REC 75MG X30 BIOTECH,8.94,,sin_match,score_bajo
cobeca,LUMBAX TAB 200MG X 10,2.25,E.F.24.925,matched,score=0.632
cobeca,LUMBAX TAB 400MG X10 VARG,2.48,E.F.29.063,matched,score=0.648
cobeca,LUMBAX TAB 600MG X10 VARG,4.44,E.F.30.211,matched,score=0.648
cobeca,LUMBAX TAB 800MG X6 VARG,6.16,E.F.37.320,matched,score=0.648
cobeca,LYFLOX SOL OFT 3MG/ML 5ML CAPSUV,3.42,,sin_match,sin_candidato
cobeca,MABROXOL JBE 30MG/5ML 60ML ZUZU,2.65,,sin_match,sin_candidato
cobeca,MACA CAP 500MG X30 HERB,9.74,,sin_match,sin_candidato
cobeca,MACRODANTINA CAP 50MG X30 FAR,7.68,E.F.16.065,matched,score=0.760
cobeca,MACROGOTERO PLUSMEDIC Y X25,16.68,,no_farmaco,
cobeca,MADECASSOL PVO 2% 10G PLN,19.9,,sin_match,score_bajo
cobeca,MADECASSOL PVO 2% 5G PLN,12.84,,sin_match,score_bajo
cobeca,MADECASSOL UNG 1% 10G PLN,6.96,E.F.14.881,matched,score=0.625
cobeca,MADECASSOOL TAB 10MG X30 PLN,13.19,,sin_match,sin_candidato
cobeca,MAGALEX CAP MAGNES 100MG X30 FAR,6,,sin_match,sin_candidato
cobeca,MAGALEX CAP MAGNES 100MG X60 FAR,14.27,,sin_match,sin_candidato
cobeca,MAGNEFORTE CAP 500MG X60 HERB,11.1,,sin_match,sin_candidato
cobeca,MAGNEPLUS CAP X60 WALF,12.27,,sin_match,sin_candidato
cobeca,MAGNESIO AMINOQ CAP BLD 200MG X30 G PHAR,12.41,,sin_match,score_bajo
cobeca,MAGNESIO CAP 400MG X30 NOW,12.12,E.F.37.893,matched,score=0.622
cobeca,MAGNESIO GLICINATO CAP X60 ARC IRIS,11.82,,sin_match,score_bajo
cobeca,MAGNESIO KIDS TAB MAST ARAN/FRAM X60 VAL,17.97,,sin_match,score_bajo
cobeca,MAGNESIO KIDS TAB MAST UVA X60 VAL,17.97,,sin_match,score_bajo
cobeca,MAGNESIO LIFE CAP 500MG X60 WALF,10.34,,sin_match,score_bajo
cobeca,MAGNESIO NATURISTIK CAP 400MG X30 LINOF,8.45,,sin_match,score_bajo
cobeca,MAGNESIO NATURISTIK CAP 400MG X60 LINOF,11.35,,sin_match,score_bajo
cobeca,MAGNESIO PLUS 650MG CAP X60 PREV,23.93,E.F.38.235,matched,score=0.605
cobeca,MAGNESIO PLUS LIFE CAP X60 WALF,12.27,,sin_match,score_bajo
cobeca,MAGNESIUM CAP 400MG X180 NOW,34.42,,sin_match,sin_candidato
cobeca,MAGNESIUM CITRATE TAB 200MG X100 NOW,31.82,,sin_match,sin_candidato
cobeca,MAGNESIUM CITRATO CAP 350MG X 60 ETERNAL,16.6,,sin_match,score_bajo
cobeca,MAGNESIUM THREE CAP 400MG X60 PHARMAC,14.16,,sin_match,sin_candidato
cobeca,MAGNETUNI PLUS TAB 500MG X60 UNIPH,8.44,,sin_match,sin_candidato
cobeca,MAGTEIN CAP X 90,72.96,,sin_match,sin_candidato
cobeca,MAILEN COMP 5MG X10 MEG,3.38,E.F.34.990,matched,score=0.661
cobeca,MAILEN COMP 5MG X30 MEG,8.57,E.F.34.990,matched,score=0.661
cobeca,"MAILEN JBE 2,5MG/5ML 50ML MEG",4.42,E.F.34.952,matched,score=0.612
cobeca,MAIT AMP 50MG/5MG X 1 TIARES,12,,sin_match,sin_candidato
cobeca,MAIZ DULCE EN GRANOS X 280G,1.4,,no_farmaco,
cobeca,MAIZ EN GRANO TIGO 300G,1.75,,no_farmaco,
cobeca,MAIZINA AMERICANA 120G,0.83,,no_farmaco,
cobeca,MAIZINA AMERICANA 200G,1.39,,no_farmaco,
cobeca,MAIZINA AMERICANA 2KG,10.51,,no_farmaco,
cobeca,MAIZINA AMERICANA 400G,2.61,,no_farmaco,
cobeca,MAIZINA AMERICANA 90G,0.69,,no_farmaco,
cobeca,MAIZINA AMERICANA DISP 800G,4.66,,sin_match,sin_candidato
cobeca,MAIZORITOS ABCITOOS 240G,2.52,,no_farmaco,
