codigo,nombre,nivel,es_sistema
P01BE,"Artemisinina y derivados, monofarmacos",4,true
P01BE01,Artemisinina,5,true
P01BE02,Artemetero,5,true
P01BE03,Artesunato,5,true
P01BE04,Artemotilo,5,true
P01BE05,Artenimol,5,true
P01BE52,"Artemetero, combinaciones",5,true
P01BF,"Artemisinina y derivados, combinaciones",4,true
P01BF01,Artemetero y lumefantrina,5,true
P01BF02,Artesunato y mefloquina,5,true
P01BF03,Artesunato y amodiaquina,5,true
P01BF04,"Artesunato, sulfametopirazina y pirimetamina",5,true
P01BF05,Artenimol y piperaquina,5,true
P01BF06,Artesunato y pironaridina,5,true
P01BF07,artemisinina y piperaquina,5,true
P01BF08,artemisinina y naftoquina,5,true
P01BF09,"artesunato, sulfadoxina y pirimetamina",5,true
P01BX,Otros antipaludicos,4,true
P01BX01,Halofantrina,5,true
P01C,AGENTES CONTRA LA LEISHMANIASIS Y OTRAS TRIPANOSOMIASIS,3,true
P01CA,Derivados del nitroimidazol,4,true
P01CA02,Benznidazol,5,true
P01CB,Compuestos antimoniales,4,true
P01CB01,"Meglumina, antimoniato de",5,true
P01CB02,Estibogluconato de sodio,5,true
P01CC,Derivados del nitrofurano,4,true
P01CC02,Nitrofural,5,true
P01CD,Compuestos del arsenico,4,true
P01CD01,Melarsoprol,5,true
P01CD02,Acetarsol,5,true
P01CX,Otros agentes contra la leishmaniasis y tripanosomiasis,4,true
P01CX01,"Pentamidina, isetionanto de",5,true
P01CX02,Suramina sodica,5,true
P01CX03,Eflornitina,5,true
P01CX04,Miltefosina,5,true
P02,ANTIHELMINTICOS,2,true
P02B,ANTITREMATODOS,3,true
P02BA,Derivados de la quinolina y sustancias relacionadas,4,true
P02BA01,Prazicuantel,5,true
P02BA02,Oxamniquina,5,true
P02BA03,Arprazicuantel,5,true
P02BB,Compuestos organofosforados,4,true
P02BB01,Metrifonato,5,true
P02BX,Otros agentes antitrematodos,4,true
P02BX02,Niridazol,5,true
P02BX04,Triclabendazol,5,true
P02C,ANTINEMATODOS,3,true
P02CA,Derivados del benzimidazol,4,true
P02CA01,Mebendazol,5,true
P02CA02,Tiabendazol,5,true
P02CA03,Albendazol,5,true
P02CA04,Ciclobendazol,5,true
P02CA05,Flubendazol,5,true
P02CA06,Fenbendazol,5,true
P02CA51,"Mebendazol, combinaciones con",5,true
P02CA53,Albendazol y ivermectina,5,true
P02CB,Piperazina y derivados,4,true
P02CB01,Piperazina,5,true
P02CB02,Dietilcarbamazina,5,true
P02CC,Derivados de la tetrahidropirimidina,4,true
P02CC01,Pirantel,5,true
P02CC02,Oxantel,5,true
P02CE,Derivados del imidazotiazol,4,true
P02CE01,Levamisol,5,true
P02CF,Avermectinas,4,true
P02CF01,Ivermectina,5,true
P02CX,Otros antinematodos,4,true
P02CX02,"Befenio, hidroxinaftoato de",5,true
P02D,ANTICESTODOS,3,true
P02DA,Derivados del acido salicilico,4,true
P02DA01,Niclosamida,5,true
P02DX,Otros anticestodos,4,true
P02DX01,Desaspidina,5,true
P03,"ECTOPARASITICIDAS, INCLUYENDO ESCABICIDAS, INSECTICIDAS Y REPELENTES",2,true
P03A,"ECTOPARASITICIDAS, INCLUYENDO ESCABICIDAS",3,true
P03AA,Productos que contienen azufre,4,true
P03AA01,Dixantogeno,5,true
P03AA02,Polisulfato de potasio,5,true
P03AA03,Mesulfeno,5,true
P03AA04,Disulfiram,5,true
P03AA05,Tiram,5,true
P03AA54,"Disulfiram, combinaciones con",5,true
P03AB,Productos que contienen cloro,4,true
P03AB01,Clofenotano,5,true
P03AB02,Lindano,5,true
P03AB51,"Clofenotano, combinaciones con",5,true
P03AB52,Lindano en asociacion,5,true
P03AC,"Piretrinas, incluyendo compuestos sinteticos",4,true
P03AC01,Piretro,5,true
P03AC02,Bioaletrina,5,true
P03AC03,Fenotrina,5,true
P03AC04,Permetrina,5,true
P03AC51,"Piretro, combinaciones con",5,true
P03AC52,"Bioaletrina, combinaciones con",5,true
P03AC53,"Fenotrina, combinaciones con",5,true
P03AC54,"Permetrina, combinaciones con",5,true
P03AX,"Otros ectoparasiticidas, incluyendo escabicidas",4,true
P03AX01,Benzoato de bencilo,5,true
P03AX02,Oleinato de cobre,5,true
P03AX03,Malation,5,true
P03AX04,Cuasia,5,true
P03AX05,Dimeticona,5,true
P03AX07,abametapir,5,true
P03AX91,Crotamiton,5,true
P03B,INSECTICIDAS Y REPELENTES,3,true
P03BA,Piretrinas,4,true
P03BA01,Ciflutrina,5,true
P03BA02,Cipermetrina,5,true
P03BA03,Decametrina,5,true
P03BA04,Tetrametrina,5,true
P03BX,Otros insecticidas y repelentes,4,true
P03BX01,Dietiltoluamida,5,true
P03BX02,Ftalato de dimetilo,5,true
P03BX03,Ftalato de dibutilo,5,true
P03BX04,Succinato de dibutilo,5,true
P03BX05,Dimetilcarbato de dietilo,5,true
P03BX06,Etohexadiol,5,true
R,SISTEMA RESPIRATORIO,1,true
R01,PREPARADOS DE USO NASAL,2,true
R01A,DESCONGESTIVOS Y OTROS PREPARADOS NASALES PARA USO TOPICO,3,true
R01AA,"Simpaticomimeticos, monofarmacos",4,true
R01AA02,Ciclopentamina,5,true
R01AA03,Efedrina,5,true
R01AA04,Fenilefrina,5,true
R01AA05,Oximetazolina,5,true
R01AA06,Tetrizolina,5,true
R01AA07,Xilometazolina,5,true
R01AA08,Nafazolina,5,true
R01AA09,Tramazolina,5,true
R01AA10,Metizolina,5,true
R01AA11,Tuaminoheptano,5,true
R01AA12,Fenoxazolina,5,true
R01AA13,Timazolina,5,true
R01AA14,Epinefrina,5,true
R01AB,"Simpaticomimeticos, combinaciones excluyendo corticosteroides",4,true
R01AB01,Fenilefrina,5,true
R01AB02,Nafazolina,5,true
R01AB03,Tetrizolina,5,true
R01AB05,Efedrina,5,true
R01AB06,Xilometazolina,5,true
R01AB07,Oximetazolina,5,true
R01AB08,Tuaminoheptano,5,true
R01AC,"Agentes antialergicos, excluyendo corticosteroides",4,true
R01AC01,Acido cromoglicico,5,true
R01AC02,Levocabastina,5,true
R01AC03,Azelastina,5,true
R01AC04,Antazolina,5,true
R01AC05,Acido espaglumico,5,true
R01AC06,Tonzilamina,5,true
R01AC07,NedocromilO,5,true
R01AC08,Olopatadina,5,true
R01AC51,"Acido cromoglicico, combinaciones con",5,true
R01AD,Corticosteroides,4,true
R01AD01,Beclometasona,5,true
R01AD02,Prednisolona,5,true
R01AD03,Dexametasona,5,true
R01AD04,Flunisolida,5,true
R01AD05,Budesonida,5,true
R01AD06,Betametasona,5,true
R01AD07,Tixocortol,5,true
R01AD08,Fluticasona,5,true
R01AD09,Mometasona,5,true
R01AD11,Triamcinolona,5,true
R01AD12,"Fluticasona, furoato de",5,true
R01AD52,"Prednisolona, combinaciones con",5,true
R01AD53,"Dexametasona, combinaciones con",5,true
R01AD57,"Tixocortol, combinaciones con",5,true
R01AD58,"Fluticasona, combinaciones con",5,true
R01AD59,"Mometasona, combinaciones con",5,true
R01AD60,"Hidrocortisona, combinaciones con",5,true
R01AX,Otros preparados nasales,4,true
R01AX01,Tiocianato de hexamida y calcio,5,true
R01AX02,Retinol,5,true
R01AX03,"Ipratropio, bromuro de",5,true
R01AX05,Ritiometan,5,true
R01AX06,Mupirocina,5,true
R01AX07,Hexamidina,5,true
R01AX08,Framicetina,5,true
R01AX09,Acido hialuronico,5,true
R01AX10,Varios,5,true
R01AX30,Combinaciones,5,true
R01AX91,"Esencias vegetales, combinaciones de",5,true
R01B,DESCONGESTIVOS NASALES PARA USO SISTEMICO,3,true
R01BA,Simpaticomimeticos,4,true
R01BA01,Fenilpropanolamina,5,true
R01BA02,Pseudoefedrina,5,true
R01BA03,Fenilefrina,5,true
R01BA51,"Fenilpropanolamina, combinaciones con",5,true
R01BA52,"Pseudoefedrina, combinaciones con",5,true
R01BA53,"Fenilefrina, combinaciones con",5,true
R02,PREPARADOS PARA LA GARGANTA,2,true
R02A,PREPARADOS PARA LA GARGANTA,3,true
R02AA,Antisepticos,4,true
R02AA01,Ambazona,5,true
R02AA02,"Decualinio, cloruro de",5,true
R02AA03,Alcohol diclorobencilico,5,true
R02AA05,Clorhexidina,5,true
R02AA06,"Cetilpiridinio, cloruro de",5,true
R02AA09,"Bencetonio, cloruro de",5,true
R02AA10,"Benzalconio, miristilato de",5,true
R02AA11,Clorquinaldol,5,true
R02AA12,Hexilresorcinol,5,true
R02AA13,"Acriflavinio, cloruro de",5,true
R02AA14,Oxiquinolina,5,true
R02AA15,Povidona iodada,5,true
R02AA16,"Benzalconio, cloruro de",5,true
R02AA17,"Cetrimonio, bromuro de",5,true
R02AA18,Hexamidina,5,true
R02AA19,Fenol,5,true
R02AA20,Varios,5,true
R02AA52,"Decualinio, combinaciones con",5,true
R02AA55,"Clorhexidina, combinaciones con",5,true
R02AB,Antibioticos,4,true
R02AB01,Neomicina,5,true
R02AB02,Tirotricina,5,true
R02AB03,Fusafungina,5,true
R02AB04,Bacitracina,5,true
R02AB30,Gramicidina,5,true
R02AB54,"Bacitracina, combinciones con",5,true
R02AD,Anestesicos locales,4,true
R02AD01,Benzocaina,5,true
R02AD02,Lidocaina,5,true
R02AD03,Cocaina,5,true
R02AD04,Diclonina,5,true
R02AD05,Ambroxol,5,true
R02AX,Otros preparados para la garganta,4,true
R02AX01,Flurbiprofeno,5,true
R02AX03,Bencidamina,5,true
R03,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,2,true
R03A,"ADRENERGICOS, INHALATORIOS",3,true
R03AA,Agonistas de receptores adrenergicos alfa y beta,4,true
R03AA01,Epinefrina,5,true
R03AB,Agonistas de receptores beta-adrenergicos no selectivos,4,true
R03AB02,Isoprenalina,5,true
R03AB03,Orciprenalina,5,true
R03AC,Agonistas selectivos de receptores beta-2 adrenergicos,4,true
R03AC02,Salbutamol,5,true
R03AC03,Terbutalina,5,true
R03AC04,Fenoterol,5,true
R03AC05,Rimiterol,5,true
R03AC06,Hexoprenalina,5,true
R03AC07,Isoetarina,5,true
R03AC08,Pirbuterol,5,true
R03AC09,Tretoquinol,5,true
R03AC10,Carbuterol,5,true
R03AC11,Tulobuterol,5,true
R03AC12,Salmeterol,5,true
R03AC13,Formoterol,5,true
R03AC14,Clenbuterol,5,true
R03AC15,Reproterol,5,true
R03AC16,Procaterol,5,true
R03AC17,Bitolterol,5,true
R03AC18,Indacaterol,5,true
R03AC19,Olodaterol,5,true
R03AH,Combinaciones de agentes adrenergicos,4,true
R03AH91,"Isoprenalina y otros adrenergicos, combinaciones con",5,true
R03AK,"Adrenergicos en combinacion con corticosteroides u otras agentes, excluyendo los anticolinergicos",4,true
R03AK01,Epinefrina y otros agentes contra padecimientos obstructivos de las vias respiratorias,5,true
R03AK02,Isoprenalina y otros agentes contra padecimientos obstructivos de las vias respiratorias,5,true
R03AK03,Fenoterol y bromuro de ipratropio,5,true
R03AK04,Salbutamol y cromoglicato de sodio,5,true
R03AK05,Reproterol y cromoglicato de sodio,5,true
R03AK06,Salmeterol y fluticasona,5,true
R03AK07,Formoterol y budesonida,5,true
R03AK08,Formoterol y beclometasona,5,true
R03AK09,Formoterol y mometasona,5,true
R03AK10,Vilanterol y furoato de fluticasona,5,true
R03AK11,Formoterol y fluticasona,5,true
R03AK13,Salbutamol y beclometasona,5,true
R03AK14,Indacaterol y mometasona,5,true
R03AK15,Salbutamol y budesonida,5,true
R03AL,"Adrenergicos en combinacion con anticolinergicos, combinaciones con corticosteroides incl.",4,true
R03AL01,"Fenoterol e Ipratropio, bromuro de",5,true
R03AL02,"Salbutamol e Ipratropio, bromuro de",5,true
R03AL03,"Vilanterol y Umeclidinio, bromuro de",5,true
R03AL04,"Indacaterol y Glicopirronio, bromuro de",5,true
R03AL05,Formoterol y Bromuro de aclidinio,5,true
R03AL06,Olodaterol y bromuro de tiotropio,5,true
R03AL08,"Vilanterol, umeclidinio, bromuro de y fluticasona, furoato de",5,true
R03AL09,"Formoterol, glicopirronio, bromuro de y beclometasona",5,true
R03AL11,"Formoterol, glicopirronio, bromuro de y budesonida",5,true
R03AL12,"Indacaterol, glicopirronio, bromuro de y mometasona",5,true
R03B,"OTROS AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS, INHALATORIOS",3,true
R03BA,Glucocorticoides,4,true
R03BA01,Beclometasona,5,true
R03BA02,Budesonida,5,true
R03BA03,Flunisolida,5,true
R03BA04,Betametasona,5,true
R03BA05,Fluticasona,5,true
R03BA06,Triamcinolona,5,true
R03BA07,Mometasona,5,true
R03BA08,Ciclesonida,5,true
R03BB,Anticolinergicos,4,true
R03BB01,"Ipratropio, bromuro de",5,true
R03BB03,"Estramonio, preparados con",5,true
R03BB05,Bromuro de Aclidinio,5,true
R03BC,"Agentes antialergicos, excluyendo corticosteroides",4,true
R03BC01,Acido cromoglicico,5,true
R03BX,"Otros agentes contra padecimientos obstructivos de las vias respiratorias, inhalatorios",4,true
R03BX01,Fenspirida,5,true
R03BX02,Ensifentrina,5,true
R03C,ADRENERGICOS PARA USO SISTEMICO,3,true
R03CA,Agonistas de receptores adrenergicos alfa y beta,4,true
R03CA02,Efedrina,5,true
R03CB,Agonistas de receptores beta-adrenergicos no selectivos,4,true
R03CB01,Isoprenalina,5,true
R03CB02,Metoxifenamina,5,true
R03CB03,Orciprenalina,5,true
R03CB51,"Isoprenalina, combinaciones con",5,true
R03CB53,"Orciprenalina, combinaciones con",5,true
R03CC,Agonistas selectivos de receptores beta-2 adrenergicos,4,true
R03CC02,Salbutamol,5,true
R03CC03,Terbutalina,5,true
R03CC05,Hexoprenalina,5,true
R03CC06,Isoetarina,5,true
R03CC08,Procaterol,5,true
R03CC10,Carbuterol,5,true
R03CC12,Bambuterol,5,true
R03CC52,"Salbutamol, combinaciones con",5,true
R03CC53,"Terbutalina, combinaciones con",5,true
R03CK,Adrenergicos y otros agentes contra padecimientos obstructivos de las vias respiratorias,4,true
R03D,OTROS AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS,3,true
R03DA,Xantinas,4,true
R03DA01,Diprofilina,5,true
R03DA02,Teofilinato de colina,5,true
R03DA03,Proxifilina,5,true
R03DA04,Teofilina,5,true
R03DA05,Aminofilina,5,true
R03DA06,Etamifilina,5,true
R03DA07,Teobromina,5,true
R03DA08,Bamifilina,5,true
R03DA09,Acefilina piperazina,5,true
R03DA10,Bufilina,5,true
R03DA11,Doxofilina,5,true
R03DA12,Mepiramina teofilinacetato,5,true
R03DA20,"Xantinas, combinaciones de",5,true
R03DA51,"Diprofilina, combinaciones con",5,true
R03DA54,"Teofilina, combinaciones con, excluyendo psicolepticos",5,true
R03DA55,"Aminofilina, combinaciones con",5,true
R03DA56,"Etamifilina, combinaciones con",5,true
R03DA57,"Teobromina, combinaciones con",5,true
R03DA74,"Teofilina, combinaciones con psicolepticos",5,true
R03DB,Xantinas y adrenergicos,4,true
R03DB01,Diprofilina y adrenergicos,5,true
R03DB02,Teofilinato de colina y adrenergicos,5,true
R03DB03,Proxifilina y adrenergicos,5,true
R03DB04,Teofilina y adrenergicos,5,true
R03DB05,Aminofilina y adrenergicos,5,true
R03DB06,Etamifilina y adrenergicos,5,true
R03DC,Antagonistas del receptor de leucotrienos,4,true
R03DC01,Zafirlukast,5,true
R03DC02,Pranlukast,5,true
R03DC03,Montelukast,5,true
R03DC04,Ibudilast,5,true
R03DX,"Otros agentes contra padecimientos obstructivos de las vias respiratorias, inhalatorios para uso sistemico",4,true
R03DX01,Amlexanoxo,5,true
R03DX03,Fenspirida,5,true
R03DX05,Omalizumab,5,true
R03DX06,Seratrodast,5,true
R03DX07,Roflumilast,5,true
R03DX08,Reslizumab,5,true
R03DX09,Mepolizumab,5,true
R03DX10,BENRALIZUMAB,5,true
R03DX11,Tezepelumab,5,true
R03DX12,Depemokimab,5,true
R05,PREPARADOS PARA LA TOS Y EL RESFRIADO,2,true
R05C,"EXPECTORANTES, EXCLUYENDO COMBINACIONES CON SUPRESORES DE LA TOS",3,true
R05CA,Expectorantes,4,true
R05CA01,Tiloxapol,5,true
R05CA02,Ioduro de potasio,5,true
R05CA03,Guaifenesina,5,true
R05CA04,Ipecacuana,5,true
R05CA05,"Altea, raiz de",5,true
R05CA06,Poligala,5,true
R05CA07,"Antimonio, pentasulfito de",5,true
R05CA08,Creosota,5,true
R05CA09,Guayacolsulfonato,5,true
R05CA10,Combinaciones,5,true
R05CA11,Levoverbenona,5,true
R05CA12,Hederae helicis folium,5,true
R05CA13,Cineol,5,true
R05CA94,"Glicerol iodado y fenilpropanolamina, combinaciones con",5,true
R05CA95,Citiolona,5,true
R05CB01,Acetilcisteina,5,true
R05CB02,Bromhexina,5,true
R05CB03,Carbocisteina,5,true
R05CB04,Eprazinona,5,true
R05CB05,Mesna,5,true
R05CB06,Ambroxol,5,true
R05CB09,Letosteina,5,true
R05CB10,Combinaciones,5,true
R05CB11,Estepronina,5,true
R05CB13,Dornasa alfa (desoxirribonucleasa),5,true
R05CB14,Neltenexina,5,true
R05CB15,Erdosteina,5,true
R05CB16,Manitol,5,true
R05CB91,Citiolona,5,true
R05CZ,Expectorantes y/o mucoliticos con antiinfecciosos,4,true
R05CZ91,Tetraciclinas asoc. a mucolitico/expectorante,5,true
R05CZ92,Amfenicoles asociados a mucolitico y/o expectorante,5,true
R05CZ93,Penicilinas asociadas a mucolitico y/o expectorante,5,true
R05CZ94,Cefalosporinas asociadas a mucolitico y/o expectorante,5,true
R05CZ95,Sulfonamidas asociadas a mucolitico y/o expectorante,5,true
R05CZ96,Aminoglucosidos asoc. a mucolitico/expectorante,5,true
R05CZ97,Macrolidos asociados a mucolitico y/o expectorante,5,true
R05D,"SUPRESORES DE LA TOS, EXCLUYENDO COMBINACIONES CON EXPECTORANTES",3,true
R05DA,Alcaloides del opio y derivados,4,true
R05DA01,Etilmorfina,5,true
R05DA03,Hidrocodona,5,true
R05DA04,Codeina,5,true
R05DA05,"Opio, alcaloides del, con morfina",5,true
R05DA06,Normetadona,5,true
R05DA07,Noscapina,5,true
R05DA08,Folcodina,5,true
R05DA09,Dextrometorfano,5,true
R05DA10,Tebacon,5,true
R05DA11,Dimemorfano,5,true
R05DA12,Acetildihidrocodeina,5,true
R05DA20,Combinaciones,5,true
R05DA91,Dihidrocodeina,5,true
R05DB,Otros supresores de la tos,4,true
R05DB01,Benzonatato,5,true
R05DB02,Benproperina,5,true
R05DB04,Isoaminilo,5,true
R05DB05,Pentoxiverina,5,true
R05DB07,Oxolamina,5,true
R05DB09,Oxeladina,5,true
R05DB10,Clofedanol,5,true
R05DB11,Pipazetato,5,true
R05DB13,Butamirato,5,true
R05DB14,Fedrilato,5,true
R05DB16,Dibunato,5,true
R05DB17,Droxipropina,5,true
R05DB18,Prenoxdiazina,5,true
R05DB19,Dropropizina,5,true
R05DB20,Combinaciones,5,true
R05DB21,Cloperastina,5,true
R05DB23,Piperidiona,5,true
R05DB24,Tipepidina,5,true
R05DB25,Morclofona,5,true
R05DB26,Nepinalona,5,true
R05DB27,Levodropropizina,5,true
R05DB28,Dimetoxanato,5,true
R05DB29,gefapixant,5,true
R05DB57,"Oxolamina, combinaciones con",5,true
R05F,COMBINACIONES DE SUPRESORES DE LA TOS Y EXPECTORANTES,3,true
R05FA,Derivados del opio y expectorantes,4,true
R05FA01,Derivados del opio y mucoliticos,5,true
R05FA02,Derivados del opio y expectorantes,5,true
R05FB,Otros supresores de la tos y expectorantes,4,true
R05FB01,Supresores de la tos y mucoliticos,5,true
R05FB02,Supresores de la tos y expectorantes,5,true
R05X,OTROS PREPARADOS PARA EL RESFRIADO,3,true
R05X_,OTROS PREPARADOS COMBINADOS PARA EL RESFRIADO,4,true
R06,ANTIHISTAMINICOS PARA USO SISTEMICO,2,true
R06A,ANTIHISTAMINICOS PARA USO SISTEMICO,3,true
R06AA,Aminoalquil eteres,4,true
R06AA01,Bromazina,5,true
R06AA02,Difenhidramina,5,true
R06AA04,Clemastina,5,true
R06AA06,Clorfenoxamina,5,true
R06AA07,Difenilpiralina,5,true
R06AA08,Carbinoxamina,5,true
R06AA09,Doxilamina,5,true
R06AA11,dimenhidrinato,5,true
R06AA52,"Difenhidramina, combinaciones con",5,true
R06AA54,"Clemastina, combinaciones con",5,true
R06AA56,"Clorfenoxamina, combinaciones con",5,true
R06AA57,"Difenilpiralina, combinaciones con",5,true
R06AA58,Carbinoxamina en asociacion,5,true
R06AA59,"Doxilamina, combinaciones con",5,true
R06AA61,"Dimenhidrinato, combinaciones",5,true
R06AB,Alquilaminas sustituidas,4,true
R06AB01,Bromfeniramina,5,true
R06AB02,Dexclorfeniramina,5,true
R06AB03,Dimetindeno,5,true
R06AB04,Clorfenamina,5,true
R06AB05,Feniramina,5,true
R06AB06,Dexbromfeniramina,5,true
R06AB07,Talastina,5,true
R06AB51,"Bromfeniramina, combinaciones con",5,true
R06AB52,"Dexclorfeniramina, combinaciones con",5,true
R06AB54,"Clorfeniramina, combinaciones con",5,true
R06AB56,"Dexbromfeniramina, combinaciones con",5,true
R06AC,Etilendiaminas sustituidas,4,true
R06AC01,Mepiramina,5,true
R06AC02,Histapirrodina,5,true
R06AC03,Cloropiramina,5,true
R06AC04,Tripelenamina,5,true
R06AC05,Metapirileno,5,true
R06AC06,Tonzilamina,5,true
R06AC52,"Histapirrodina, combinaciones con",5,true
R06AC53,"Cloropiramina, combinaciones con",5,true
R06AD,Derivados de la fenotiazina,4,true
R06AD01,Alimemazina,5,true
R06AD02,Prometazina,5,true
R06AD03,Tietilperazina,5,true
R06AD04,Metdilazina,5,true
R06AD05,Hidroxietilprometazina,5,true
R06AD06,"Tiazinamio, metilsulfato de",5,true
R06AD07,Mequitazina,5,true
R06AD08,Oxomemazina,5,true
R06AD09,Isotipendilo,5,true
R06AD51,Alimemazina en asociacion,5,true
R06AD52,"Prometazina, combinaciones con",5,true
R06AD55,"Hidroxietilprometazina, combinaciones con",5,true
R06AE,Derivados de la piperazina,4,true
R06AE01,Buclizina,5,true
R06AE03,Ciclizina,5,true
R06AE04,Clorciclizina,5,true
R06AE05,Meclozina,5,true
R06AE06,Oxatomida,5,true
R06AE07,Cetirizina,5,true
R06AE09,Levocetirizina,5,true
R06AE51,"Buclizina, combinaciones con",5,true
R06AE53,"Ciclizina, combinaciones con",5,true
R06AE55,"Meclozina, combinaciones con",5,true
R06AE57,Cetirizina en asociacion,5,true
R06AE92,Clocinizina en asociacion,5,true
R06AK,Combinaciones de antihistaminicos,4,true
R06AX,Otros antihistaminicos para uso sistemico,4,true
R06AX01,Bamipina,5,true
R06AX02,Ciproheptadina,5,true
R06AX03,Tenalidina,5,true
R06AX04,Fenindamina,5,true
R06AX05,Antazolina,5,true
R06AX07,Triprolidina,5,true
R06AX08,Pirrobutamina,5,true
R06AX09,Azatadina,5,true
R06AX11,Astemizol,5,true
R06AX12,Terfenadina,5,true
R06AX13,Loratadina,5,true
R06AX15,Mebhidrolina,5,true
R06AX16,Deptropina,5,true
R06AX17,Ketotifeno,5,true
R06AX18,Acrivastina,5,true
R06AX19,Azelastina,5,true
R06AX21,Tritocualina,5,true
R06AX22,Ebastina,5,true
R06AX23,Pimetixeno,5,true
R06AX24,Epinastina,5,true
R06AX25,Mizolastina,5,true
R06AX26,Fexofenadina,5,true
R06AX27,Desloratadina,5,true
R06AX28,Rupatadina,5,true
R06AX29,Bilastina,5,true
R06AX53,"Tenalidina, combinaciones con",5,true
R06AX58,"Pirrobutamina, combinaciones con",5,true
R06AX91,Clemizol,5,true
R07,OTROS PRODUCTOS PARA EL SISTEMA RESPIRATORIO,2,true
R07A,OTROS PRODUCTOS PARA EL SISTEMA RESPIRATORIO,3,true
R07AA,Surfactantes pulmonares,4,true
R07AA01,"Colfoscerilo, palmitato de",5,true
R07AA02,Fosfolipidos naturales,5,true
R07AA30,Combinaciones,5,true
R07AA91,Surfactante pulmonar bovino,5,true
R07AA92,Surfactante pulmonar porcino,5,true
R07AB,Estimulantes respiratorios,4,true
R07AB01,Doxapram,5,true
R07AB02,Niketamida,5,true
R07AB03,Pentetrazol,5,true
R07AB04,Etamivan,5,true
R07AB05,Bemegrida,5,true
R07AB06,Pretcamida,5,true
R07AB07,Almitrina,5,true
R07AB08,Dimeflina,5,true
R07AB09,Mepixanox,5,true
R07AB52,"Niketamida, combinaciones con",5,true
R07AB53,"Pentetrazol, combinaciones con",5,true
R07AX,Otros productos para el sistema respiratorio,4,true
R07AX01,Oxido nitrico,5,true
R07AX02,Ivacaftor,5,true
R07AX30,Ivacaftor y Lumacaftor,5,true
R07AX31,Ivacaftor y tezacaftor,5,true
R07AX32,"Ivacaftor, tezacaftor y elexacaftor",5,true
R07AX33,"Deutivacaftor, tezacaftor y vanzacaftor",5,true
R07AX91,Palmidrol,5,true
R07AX92,Oxido nitrico,5,true
S,ORGANOS DE LOS SENTIDOS,1,true
S01,OFTALMOLOGICOS,2,true
S01A,ANTIINFECCIOSOS,3,true
S01AA,Antibioticos,4,true
S01AA01,Cloranfenicol,5,true
S01AA02,Clortetraciclina,5,true
S01AA03,Neomicina,5,true
S01AA04,Oxitetraciclina,5,true
S01AA05,Tirotricina,5,true
S01AA07,Framicetina,5,true
S01AA09,Tetraciclina,5,true
S01AA10,Natamicina,5,true
S01AA11,Gentamicina,5,true
S01AA12,Tobramicina,5,true
S01AA13,Acido fusidico,5,true
S01AA14,Bencilpenicilina,5,true
S01AA15,Dihidroestreptomicina,5,true
S01AA16,Rifamicina,5,true
S01AA17,Eritromicina,5,true
S01AA18,Polimixina B,5,true
S01AA19,Ampicilina,5,true
S01AA20,Antibioticos en combinacion con otras farmacos,5,true
S01AA21,Amikacina,5,true
S01AA22,Micronomicina,5,true
S01AA23,Netilmicina,5,true
S01AA24,Kanamicina,5,true
S01AA25,Azidamfenicol,5,true
S01AA26,Azitromicina,5,true
S01AA27,Cefuroxima,5,true
S01AA28,Vancomicina,5,true
S01AA29,Dibekacina,5,true
S01AA30,Combinaciones de diferentes antibioticos,5,true
S01AA31,Cefmenoxima,5,true
S01AA32,Bacitracina,5,true
S01AB,Sulfonamidas,4,true
S01AB01,Sulfametizol,5,true
S01AB02,Sulfafurazol,5,true
S01AB03,Sulfadicramida,5,true
S01AB04,Sulfacetamida,5,true
S01AB05,Sulfafenazol,5,true
S01AD,Antivirales,4,true
S01AD01,Idoxuridina,5,true
S01AD02,Trifluridina,5,true
S01AD03,Aciclovir,5,true
S01AD05,Interferon,5,true
S01AD06,Vidarabina,5,true
S01AD07,Famciclovir,5,true
S01AD08,Fomivirseno,5,true
S01AD09,Ganciclovir,5,true
S01AE,FLUOROQUINOLONAS,4,true
S01AE01,Ofloxacino,5,true
S01AE02,Norfloxacino,5,true
S01AE03,Ciprofloxacino,5,true
S01AE04,Lomefloxacino,5,true
S01AE05,Levofloxacino,5,true
S01AE06,Gatifloxacino,5,true
S01AE07,Moxifloxacino,5,true
S01AE08,Besifloxacino,5,true
S01AX,Otros antiinfecciosos,4,true
S01AX01,"Mercurio, compuestos de",5,true
S01AX02,"Plata, compuestos de",5,true
S01AX03,"Zinc, compuestos de",5,true
S01AX04,Nitrofural,5,true
S01AX05,Bibrocatol,5,true
S01AX06,Resorcinol,5,true
S01AX07,Borato de sodio,5,true
S01AX08,Hexamidina,5,true
S01AX09,Clorhexidina,5,true
S01AX10,Propionato de sodio,5,true
S01AX11,Ofloxacino,5,true
S01AX12,Norfloxacino,5,true
S01AX13,Ciprofloxacino,5,true
S01AX14,Dibrompropamidina,5,true
S01AX15,Propamidina,5,true
S01AX16,Picloxidina,5,true
S01AX17,Lomefloxacino,5,true
S01AX18,Povidona iodada,5,true
S01AX19,Levofloxacino,5,true
S01AX21,Gatifloxacino,5,true
